id,ifi,policy_id,version,created_at,effective_from,expires_at,_load_ts_ms,cdc_source_ts_ms,cdc_op
4258801799693062138,600309,7397382693720339936,1316,2023-10-07 03:12:02.091461+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696648844000,1696648322098,
3147390381242637843,600309,7397382693720339936,1318,2023-10-07 03:13:34.992157+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696648998000,1696648414998,
5004446135365747664,600309,7397382693720339936,1320,2023-10-07 03:17:13.080084+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696649068000,1696648633087,
5502938423511028411,600309,7397382693720339936,1331,2023-10-07 03:27:46.010029+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696649699000,1696649266017,
3909345590217287136,600309,7397382693720339936,1348,2023-10-07 03:55:30.826624+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696651655000,1696650930833,
1430187314148422311,600309,7397382693720339936,1351,2023-10-07 03:59:15.178045+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696651655000,1696651155185,
3271885984632585602,600309,7397382693720339936,1368,2023-10-07 04:28:48.883799+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696653211000,1696652928891,
14664137121251180,600309,7397382693720339936,1374,2023-10-07 04:38:57.211436+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696653977000,1696653537216,
3027532895470773546,600309,7397382693720339936,1380,2023-10-07 04:48:06.850833+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696654453000,1696654086855,
1715701044940828990,600309,7397382693720339936,1381,2023-10-07 04:48:12.068121+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696654453000,1696654092076,
2426573253333043082,600309,7397382693720339936,1382,2023-10-07 04:51:12.118592+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696654665000,1696654272127,
7553797497915700568,600309,7397382693720339936,1383,2023-10-07 04:51:17.330840+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696654665000,1696654277337,
4522608463647729057,600309,7397382693720339936,1384,2023-10-07 04:54:02.911848+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696655026000,1696654442919,
2004978661395465884,600309,7397382693720339936,1388,2023-10-07 05:00:51.920137+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696655293000,1696654851928,
8728905330330483827,600309,7397382693720339936,1389,2023-10-07 05:00:58.369572+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696655293000,1696654858375,
2350526410120857564,600309,7397382693720339936,1393,2023-10-07 05:06:53.800083+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696655750000,1696655213808,
4732839828402563348,600309,7397382693720339936,1396,2023-10-07 05:13:53.890151+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696656075000,1696655633897,
8457046359128921470,600309,7397382693720339936,1400,2023-10-07 05:21:22.868351+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696656505000,1696656082876,
1097899595200080991,600309,7397382693720339936,1402,2023-10-07 05:24:17.226924+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696656613000,1696656257233,
2642710825975778282,600309,7397382693720339936,1411,2023-10-07 05:25:46.248623+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696656613000,1696656346253,
5722393673420117120,600309,7397382693720339936,1412,2023-10-07 05:26:05.386637+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696656613000,1696656365393,
1137559971679181639,600309,7397382693720339936,1413,2023-10-07 05:26:10.693718+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696656613000,1696656370699,
4855500574592707716,600309,7397382693720339936,1414,2023-10-07 05:26:23.738953+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696656783000,1696656383743,
1394679924226602154,600309,7397382693720339936,1416,2023-10-07 05:26:41.989588+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696656783000,1696656401995,
8635546542547599283,600309,7397382693720339936,1420,2023-10-07 05:31:06.955559+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696656964000,1696656666962,
8095286525521832775,600309,7397382693720339936,1424,2023-10-07 05:35:03.988190+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696657148000,1696656903995,
1550328392303939504,600309,7397382693720339936,1430,2023-10-07 05:43:51.347365+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696657703000,1696657431352,
3606917673907197142,600309,7397382693720339936,1431,2023-10-07 05:43:56.550715+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696657703000,1696657436555,
8188174660530497680,600309,7397382693720339936,1440,2023-10-07 05:59:46.077707+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696658791000,1696658386085,
6681504412406408715,600309,7397382693720339936,1441,2023-10-07 05:59:51.284120+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696658791000,1696658391289,
7638817612322308494,600309,7397382693720339936,1442,2023-10-07 06:02:40.823816+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696659028000,1696658560829,
9199147000113336667,600309,7397382693720339936,1445,2023-10-07 06:05:47.659616+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696659028000,1696658747667,
4997778466622518589,600309,7397382693720339936,1454,2023-10-07 06:23:54.315794+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696660028000,1696659834322,
288564263607631113,600309,7397382693720339936,1460,2023-10-07 06:36:00.570238+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696661109000,1696660560577,
5508642751002925720,600309,7397382693720339936,1462,2023-10-07 06:39:37.613724+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696661304000,1696660777619,
1075199856756529049,600309,7397382693720339936,1503,2023-10-07 07:50:25.071189+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696665270000,1696665025080,
2611308308808110036,600309,7397382693720339936,1507,2023-10-07 07:58:53.372210+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696665796000,1696665533379,
2146783849550388502,600309,7397382693720339936,1508,2023-10-07 07:58:58.689978+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696665796000,1696665538695,
6944450247102454383,600309,7397382693720339936,1511,2023-10-08 02:04:55.559318+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696731080000,1696730695577,
4912350706843235613,600309,7397382693720339936,1515,2023-10-08 02:10:34.927368+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696731453000,1696731034937,
7824885800043105567,600309,7397382693720339936,1519,2023-10-08 02:16:31.497686+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696732030000,1696731391505,
8830369581823925776,600309,7397382693720339936,1521,2023-10-08 02:19:29.977917+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696732030000,1696731569985,
2804972370933285613,600309,7397382693720339936,1524,2023-10-08 02:22:41.036127+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696732315000,1696731761042,
2902917375793850708,600309,7397382693720339936,1529,2023-10-08 02:32:10.950324+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696732746000,1696732330958,
8179710035632367281,600309,7397382693720339936,1531,2023-10-08 02:35:16.229167+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696732880000,1696732516257,
5219082161164607511,600309,7397382693720339936,1534,2023-10-08 02:38:47.107581+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696733199000,1696732727114,
5967304334436986572,600309,7397382693720339936,1535,2023-10-08 02:42:18.803114+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696733463000,1696732938811,
8697080968561013203,600309,7397382693720339936,1539,2023-10-08 02:48:09.775451+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696733719000,1696733289781,
2156405289228243476,600309,7397382693720339936,1541,2023-10-08 02:50:51.229960+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696733719000,1696733451238,
5882954916252806909,600309,7397382693720339936,1542,2023-10-08 02:50:56.433141+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696733719000,1696733456439,
5119358952005909746,600309,7397382693720339936,1545,2023-10-08 02:55:16.232950+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696734193000,1696733716242,
4704911247611535302,600309,7397382693720339936,1548,2023-10-08 02:58:04.287961+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696734400000,1696733884294,
3389771357540909786,600309,7397382693720339936,1550,2023-10-08 03:01:44.159273+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696734486000,1696734104166,
853104760469681028,600309,7397382693720339936,1551,2023-10-08 03:05:04.787630+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696734711000,1696734304815,
2636254172595674477,600309,7397382693720339936,1553,2023-10-08 03:08:04.273875+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696735108000,1696734484280,
4356078983783782650,600309,7397382693720339936,1555,2023-10-08 03:08:25.038869+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696735108000,1696734505045,
1070410339026574986,600309,7397382693720339936,1557,2023-10-08 03:11:47.686987+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696735108000,1696734707694,
1187079620007689915,600309,7397382693720339936,1563,2023-10-08 03:21:07.275004+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696735747000,1696735267281,
270005028395663685,600309,7397382693720339936,1571,2023-10-08 03:33:40.491460+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696736569000,1696736020497,
2117939604142545233,600309,7397382693720339936,1582,2023-10-08 03:47:12.358993+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696737124000,1696736832364,
2336810224666381343,600309,7397382693720339936,1586,2023-10-08 03:50:31.510260+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696737343000,1696737031516,
4694589789341427186,600309,7397382693720339936,1588,2023-10-08 03:53:27.910769+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696737550000,1696737207917,
8221346359789009311,600309,7397382693720339936,1590,2023-10-08 03:56:29.503257+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696737853000,1696737389508,
6365393382159722905,600309,7397382693720339936,1592,2023-10-08 04:00:09.575624+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696738322000,1696737609581,
237797189584396566,600309,7397382693720339936,1593,2023-10-08 04:02:50.289944+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696738322000,1696737770295,
9047814663666109425,600309,7397382693720339936,1597,2023-10-08 04:09:27.392322+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696738952000,1696738167399,
154783157812217288,600309,7397382693720339936,1606,2023-10-08 04:22:09.139638+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696739297000,1696738929146,
5878591355838341227,600309,7397382693720339936,1608,2023-10-08 04:23:09.937445+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696739297000,1696738989943,
7117794534464288500,600309,7397382693720339936,1610,2023-10-08 04:26:00.045932+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696739460000,1696739160054,
8269159287800942010,600309,7397382693720339936,1615,2023-10-08 04:35:34.995752+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696740112000,1696739735005,
7085724269518743938,600309,7397382693720339936,1636,2023-10-08 05:07:29.030113+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696741998000,1696741649036,
1777622629369500275,600309,7397382693720339936,1637,2023-10-08 05:07:34.229712+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696741998000,1696741654235,
8689878171948880758,600309,7397382693720339936,1644,2023-10-08 05:18:26.485991+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696742878000,1696742306492,
5156524876454341086,600309,7397382693720339936,1647,2023-10-08 05:22:16.111534+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696743129000,1696742536118,
8685038893724815620,600309,7397382693720339936,1652,2023-10-08 05:32:01.620103+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696743423000,1696743121626,
501713071236865310,600309,7397382693720339936,1657,2023-10-08 05:38:27.124049+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696743790000,1696743507130,
2771235978063795347,600309,7397382693720339936,1659,2023-10-08 05:41:32.647766+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696743957000,1696743692654,
8617951650743702724,600309,7397382693720339936,1678,2023-10-08 05:57:19.460353+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696745088000,1696744639466,
592457274134632797,600309,7397382693720339936,1684,2023-10-08 06:07:13.386545+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696745607000,1696745233394,
6076902904946726317,600309,7397382693720339936,1685,2023-10-08 06:07:18.606440+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696745607000,1696745238612,
7472222090939067345,600309,7397382693720339936,1691,2023-10-08 06:14:39.469896+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696746026000,1696745679476,
8294177529370419103,600309,7397382693720339936,1694,2023-10-08 06:22:38.180100+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696746611000,1696746158187,
4614665756137844988,600309,7397382693720339936,1698,2023-10-08 06:27:23.657092+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696746856000,1696746443664,
1472532710588179213,600309,7397382693720339936,1706,2023-10-08 06:43:28.376530+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696747849000,1696747408384,
6438248678798887185,600309,7397382693720339936,1710,2023-10-08 06:52:26.453282+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696748540000,1696747946460,
3690866006750759039,600309,7397382693720339936,1711,2023-10-08 06:52:31.645650+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696748540000,1696747951651,
8303501861798530043,600309,7397382693720339936,1716,2023-10-08 07:03:25.328524+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696749193000,1696748605336,
8828047123625280982,600309,7397382693720339936,1718,2023-10-08 07:07:09.484785+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696749193000,1696748829492,
3466514129438445728,600309,7397382693720339936,1719,2023-10-08 07:07:14.747911+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696749193000,1696748834754,
5178160025159142324,600309,7397382693720339936,1723,2023-10-08 07:15:02.500546+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696749729000,1696749302507,
5137626625378343514,600309,7397382693720339936,1729,2023-10-08 07:27:04.378106+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696750445000,1696750024383,
6949783493290928536,600309,7397382693720339936,1733,2023-10-08 07:34:46.263414+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696750862000,1696750486269,
3939249698033568138,600309,7397382693720339936,1736,2023-10-08 07:41:38.942997+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696751238000,1696750898951,
1219958414935239307,600309,7397382693720339936,1754,2023-10-08 08:13:25.258012+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696753334000,1696752805265,
4619916369132275175,600309,7397382693720339936,1761,2023-10-09 02:09:43.908615+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696817901000,1696817383915,
3415559945860450393,600309,7397382693720339936,1762,2023-10-09 02:12:58.404327+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696818057000,1696817578412,
8918937545908325606,600309,7397382693720339936,1765,2023-10-09 02:19:03.136434+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696818288000,1696817943161,
2296236665545793271,600309,7397382693720339936,1771,2023-10-09 02:24:01.282668+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696818856000,1696818241290,
5287359629764033943,600309,7397382693720339936,1772,2023-10-09 02:24:09.514439+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696818856000,1696818249520,
6218622462573889356,600309,7397382693720339936,1778,2023-10-09 02:30:53.535147+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696819033000,1696818653542,
8222277753831752592,600309,7397382693720339936,1781,2023-10-09 02:34:46.142552+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696819324000,1696818886149,
2313296162377752423,600309,7397382693720339936,1782,2023-10-09 02:34:53.893182+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696819324000,1696818893899,
6999405554637452563,600309,7397382693720339936,1788,2023-10-09 02:48:03.879008+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696820256000,1696819683885,
2233997953127574351,600309,7397382693720339936,1794,2023-10-09 02:57:04.827442+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696820768000,1696820224837,
9063018670041904960,600309,7397382693720339936,1795,2023-10-09 02:57:10.237270+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696820768000,1696820230244,
6182545852696175079,600309,7397382693720339936,1797,2023-10-09 03:00:49.565367+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696821006000,1696820449571,
7873137801776270288,600309,7397382693720339936,1801,2023-10-09 03:04:20.040971+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696821171000,1696820660049,
4873882096705360071,600309,7397382693720339936,1805,2023-10-09 03:10:22.833477+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696821611000,1696821022839,
8325739507641328210,600309,7397382693720339936,1806,2023-10-09 03:12:55.418369+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696821611000,1696821175426,
703124944490526333,600309,7397382693720339936,1810,2023-10-09 03:19:19.942564+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696822076000,1696821559949,
8425700342946495232,600309,7397382693720339936,1811,2023-10-09 03:19:25.293112+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696822076000,1696821565299,
2418521213079255880,600309,7397382693720339936,1812,2023-10-09 03:22:24.444661+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696822259000,1696821744451,
559736854753723691,600309,7397382693720339936,1813,2023-10-09 03:22:29.677917+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696822259000,1696821749684,
7291047658311539467,600309,7397382693720339936,1814,2023-10-09 03:23:48.871160+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696822259000,1696821828877,
1895305430633034855,600309,7397382693720339936,1816,2023-10-09 03:27:03.113041+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696822604000,1696822023122,
7068898802174572107,600309,7397382693720339936,1819,2023-10-09 03:30:36.078289+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696822711000,1696822236084,
4862281174400360522,600309,7397382693720339936,1822,2023-10-09 03:36:35.311314+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696823086000,1696822595319,
4926513272466657065,600309,7397382693720339936,1825,2023-10-09 03:40:05.488397+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696823300000,1696822805500,
7516951691933486622,600309,7397382693720339936,1830,2023-10-09 03:49:36.837498+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696823744000,1696823376843,
8878295384684939032,600309,7397382693720339936,1833,2023-10-09 03:52:55.810134+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696823919000,1696823575816,
6990526919807221190,600309,7397382693720339936,1838,2023-10-09 04:03:05.636999+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696824736000,1696824185645,
5611087630080756132,600309,7397382693720339936,1841,2023-10-09 04:06:17.399214+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696825027000,1696824377405,
7957602166708642331,600309,7397382693720339936,1846,2023-10-09 04:12:05.166273+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696825027000,1696824725172,
1710585697401922463,600309,7397382693720339936,1848,2023-10-09 04:13:07.167608+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696825375000,1696824787174,
3648695759822680303,600309,7397382693720339936,1854,2023-10-09 04:22:42.974542+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696825824000,1696825362982,
8035667608319770422,600309,7397382693720339936,1866,2023-10-09 04:35:32.378863+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696826453000,1696826132386,
4837719180573111694,600309,7397382693720339936,1870,2023-10-09 04:41:54.134707+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696826844000,1696826514144,
8804215357716864107,600309,7397382693720339936,1871,2023-10-09 04:42:05.375613+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696827006000,1696826525382,
3165740719097877467,600309,7397382693720339936,1880,2023-10-09 04:57:48.089559+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696827936000,1696827468098,
4484598024740359962,600309,7397382693720339936,1884,2023-10-09 05:04:10.256479+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696828313000,1696827850263,
6319970187024862467,600309,7397382693720339936,1889,2023-10-09 05:07:45.461059+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696828515000,1696828065465,
3904075078470512014,600309,7397382693720339936,1894,2023-10-09 05:13:55.080133+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696828781000,1696828435088,
49491603162355468,600309,7397382693720339936,1896,2023-10-09 05:17:43.428819+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696828968000,1696828663436,
5869477920852451039,600309,7397382693720339936,1900,2023-10-09 05:21:35.915471+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696829354000,1696828895922,
5491650167181827450,600309,7397382693720339936,1901,2023-10-09 05:21:41.193396+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696829354000,1696828901198,
1703786441319097206,600309,7397382693720339936,1903,2023-10-09 05:24:38.588328+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696829848000,1696829078594,
5590616597479088096,600309,7397382693720339936,1914,2023-10-09 05:43:48.009461+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696830726000,1696830228017,
4837846257799606280,600309,7397382693720339936,1916,2023-10-09 05:46:48.927456+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696830896000,1696830408934,
4953470937671350657,600309,7397382693720339936,1932,2023-10-09 06:09:47.180336+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696832280000,1696831787186,
7631841985250735567,600309,7397382693720339936,1933,2023-10-09 06:09:52.414506+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696832280000,1696831792420,
4981850404982432888,600309,7397382693720339936,1938,2023-10-09 06:21:27.614853+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696832943000,1696832487622,
3568836856973090993,600309,7397382693720339936,1942,2023-10-09 06:30:14.260231+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696833559000,1696833014266,
2137226130118435353,600309,7397382693720339936,1944,2023-10-09 06:34:34.737162+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696833769000,1696833274742,
6631414362264260881,600309,7397382693720339936,1945,2023-10-09 06:34:40.054408+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696833769000,1696833280062,
8601143710183815067,600309,7397382693720339936,1946,2023-10-09 06:38:00.216635+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696833909000,1696833480225,
4748345062419362036,600309,7397382693720339936,1949,2023-10-09 06:38:37.449918+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696833909000,1696833517454,
6413729021524829869,600309,7397382693720339936,1953,2023-10-09 06:46:44.067684+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696834538000,1696834004072,
8276277962203959685,600309,7397382693720339936,1954,2023-10-09 06:50:20.898366+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696834538000,1696834220903,
1578533739426218788,600309,7397382693720339936,1958,2023-10-09 06:54:49.362627+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696835147000,1696834489368,
6500472294846375992,600309,7397382693720339936,1959,2023-10-09 06:54:55.766811+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696835147000,1696834495772,
171495843500546707,600309,7397382693720339936,1961,2023-10-09 06:57:57.056508+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696835147000,1696834677064,
