ifi,account_holder_id,ledger_id,category,agg_type,agg_value,debits_value,debits_count,debits_reversed_value,debits_reversed_count,debits_reversed_uncaptured_value,debits_reversed_uncaptured_count,credits_value,credits_count,credits_reversed_value,credits_reversed_count,credits_reversed_uncaptured_value,credits_reversed_uncaptured_count,updated_at,forced_debits_value,forced_debits_count,forced_debits_reversed_value,forced_debits_reversed_count,forced_debits_reversed_uncaptured_value,forced_debits_reversed_uncaptured_count,forced_credits_value,forced_credits_count,forced_credits_reversed_value,forced_credits_reversed_count,forced_credits_reversed_uncaptured_value,forced_credits_reversed_uncaptured_count,account_group_scope,cycle_id,period_sequence_number,_load_ts_ms,cdc_source_ts_ms,cdc_op
140793,df4bac3a-ed6c-4a48-83dc-45a010044c12,2825380731807997481,REPAYMENT,WEEK,2010-05-04,0,0,0,0,0,0,41757,1,0,0,0,0,2023-06-01 10:23:56.979850+00:00,0,0,0,0,0,0,0,0,0,0,0,0,,2094521269578364962,18,1687954690000,1685615037099,
140793,30e8c429-f5a0-4578-89a5-9c6f6ed02f4d,7834540695967549056,NORMALINTEREST,WEEK,2010-05-05,1915,1,0,0,0,0,1915,1,0,0,0,0,2023-06-01 10:23:57.092029+00:00,0,0,0,0,0,0,0,0,0,0,0,0,,5602740256882833208,18,1687954690000,1685615037664,
140793,30e8c429-f5a0-4578-89a5-9c6f6ed02f4d,7834540695967549056,NORMALINTERESTBASE,WEEK,2010-05-06,0,0,0,0,0,0,39842,1,0,0,0,0,2023-06-01 10:23:57.542230+00:00,0,0,0,0,0,0,0,0,0,0,0,0,,4561034612392922685,18,1687954690000,1685615037664,
140793,30e8c429-f5a0-4578-89a5-9c6f6ed02f4d,7834540695967549056,PRINCIPALOS,WEEK,2010-05-03,0,0,0,0,0,0,39842,1,0,0,0,0,2023-06-01 10:23:57.542230+00:00,0,0,0,0,0,0,0,0,0,0,0,0,,2313001165483935184,18,1687954690000,1685615037664,
140793,30e8c429-f5a0-4578-89a5-9c6f6ed02f4d,7834540695967549056,REPAYMENT,WEEK,2010-05-03,0,0,0,0,0,0,41757,1,0,0,0,0,2023-06-01 10:23:57.542230+00:00,0,0,0,0,0,0,0,0,0,0,0,0,,2313001165483935184,18,1687954690000,1685615037664,
140793,30e8c429-f5a0-4578-89a5-9c6f6ed02f4d,7834540695967549056,REPAYMENT,WEEK,2010-05-04,0,0,0,0,0,0,41757,1,0,0,0,0,2023-06-01 10:23:57.542230+00:00,0,0,0,0,0,0,0,0,0,0,0,0,,2094521269578364962,18,1687954690000,1685615037664,
140793,64a4bd98-ac64-47e0-a01e-525195220e55,8556693488546184671,NORMALINTEREST,WEEK,2010-05-05,493,1,0,0,0,0,493,1,0,0,0,0,2023-06-01 10:24:01.808271+00:00,0,0,0,0,0,0,0,0,0,0,0,0,,5602740256882833208,18,1687954690000,1685615042381,
140793,64a4bd98-ac64-47e0-a01e-525195220e55,8556693488546184671,REPAYMENT,WEEK,2010-05-03,0,0,0,0,0,0,77872,1,0,0,0,0,2023-06-01 10:24:02.258381+00:00,0,0,0,0,0,0,0,0,0,0,0,0,,2313001165483935184,18,1687954690000,1685615042381,
140793,64a4bd98-ac64-47e0-a01e-525195220e55,8556693488546184671,REPAYMENT,WEEK,2010-05-04,0,0,0,0,0,0,77872,1,0,0,0,0,2023-06-01 10:24:02.258381+00:00,0,0,0,0,0,0,0,0,0,0,0,0,,2094521269578364962,18,1687954690000,1685615042381,
140793,bbfbdb6b-bde2-430b-bc13-603b964ec9f7,2953174940096785388,NORMALINTEREST,WEEK,2010-05-05,493,1,0,0,0,0,493,1,0,0,0,0,2023-06-01 10:24:02.982050+00:00,0,0,0,0,0,0,0,0,0,0,0,0,,5602740256882833208,18,1687954690000,1685615043696,
140793,bbfbdb6b-bde2-430b-bc13-603b964ec9f7,2953174940096785388,NORMALINTEREST,WEEK,2010-05-06,493,1,0,0,0,0,493,1,0,0,0,0,2023-06-01 10:24:02.982050+00:00,0,0,0,0,0,0,0,0,0,0,0,0,,4561034612392922685,18,1687954690000,1685615043696,
140793,7887fa76-8607-4dfe-a86d-4d63f9d37224,3862986482320186204,NORMALINTEREST,WEEK,2010-05-03,38681,1,0,0,0,0,38681,1,0,0,0,0,2023-06-01 10:24:03.158706+00:00,0,0,0,0,0,0,0,0,0,0,0,0,,2313001165483935184,18,1687954690000,1685615043895,
140793,7887fa76-8607-4dfe-a86d-4d63f9d37224,3862986482320186204,NORMALINTEREST,WEEK,2010-05-06,38681,1,0,0,0,0,38681,1,0,0,0,0,2023-06-01 10:24:03.158706+00:00,0,0,0,0,0,0,0,0,0,0,0,0,,4561034612392922685,18,1687954690000,1685615043895,
140793,caf56a45-cc11-4d01-ad1d-a81b59425825,3313300091982954416,REPAYMENT,WEEK,2010-05-03,0,0,0,0,0,0,41757,1,0,0,0,0,2023-06-01 10:24:03.696740+00:00,0,0,0,0,0,0,0,0,0,0,0,0,,2313001165483935184,18,1687954690000,1685615043826,
140793,7887fa76-8607-4dfe-a86d-4d63f9d37224,3862986482320186204,NORMALINTERESTBASE,WEEK,2010-05-05,0,0,0,0,0,0,804789,1,0,0,0,0,2023-06-01 10:24:03.773064+00:00,0,0,0,0,0,0,0,0,0,0,0,0,,5602740256882833208,18,1687954690000,1685615043895,
140793,7887fa76-8607-4dfe-a86d-4d63f9d37224,3862986482320186204,PRINCIPALOS,WEEK,2010-05-03,0,0,0,0,0,0,804789,1,0,0,0,0,2023-06-01 10:24:03.773064+00:00,0,0,0,0,0,0,0,0,0,0,0,0,,2313001165483935184,18,1687954690000,1685615043895,
140793,7887fa76-8607-4dfe-a86d-4d63f9d37224,3862986482320186204,PRINCIPALOS,WEEK,2010-05-04,0,0,0,0,0,0,804789,1,0,0,0,0,2023-06-01 10:24:03.773064+00:00,0,0,0,0,0,0,0,0,0,0,0,0,,2094521269578364962,18,1687954690000,1685615043895,
140793,50026720-be90-4902-933b-2932936e5561,3363674414911982546,*,WEEK,2023-06-12,202,1,0,0,0,0,9651,1,0,0,0,0,2023-06-15 08:16:40.973467+00:00,0,0,0,0,0,0,0,0,0,0,0,0,ACCOUNT,-1,-1,1687954690000,1686817001090,
140793,c1ca7171-2b9f-4618-830b-2eb7be87c0df,3748641405117394687,*,WEEK,2023-06-12,1593,1,0,0,0,0,151794,1,0,0,0,0,2023-06-15 08:16:41.360928+00:00,0,0,0,0,0,0,0,0,0,0,0,0,ACCOUNT,-1,-1,1687954690000,1686817001475,
140793,c1ca7171-2b9f-4618-830b-2eb7be87c0df,3748641405117394687,*,QUARTER,2023-04-01,2018909,10,0,0,0,0,1350051,9,0,0,0,0,2023-06-15 08:16:41.360928+00:00,0,0,0,0,0,0,0,0,0,0,0,0,ACCOUNT,-1,-1,1687954690000,1686817001475,
140793,c1ca7171-2b9f-4618-830b-2eb7be87c0df,3748641405117394687,*,YEAR,2023-01-01,2018909,10,0,0,0,0,1350051,9,0,0,0,0,2023-06-15 08:16:41.360928+00:00,0,0,0,0,0,0,0,0,0,0,0,0,ACCOUNT,-1,-1,1687954690000,1686817001475,
140793,50026720-be90-4902-933b-2932936e5561,2773360727874889106,*,DAY,2023-06-15,202,1,0,0,0,0,9651,1,0,0,0,0,2023-06-15 08:16:45.121490+00:00,0,0,0,0,0,0,0,0,0,0,0,0,ACCOUNT,-1,-1,1687954690000,1686817005310,
140793,50026720-be90-4902-933b-2932936e5561,2773360727874889106,*,QUARTER,2023-04-01,102946,9,0,0,0,0,75341,8,0,0,0,0,2023-06-15 08:16:45.121490+00:00,0,0,0,0,0,0,0,0,0,0,0,0,ACCOUNT,-1,-1,1687954690000,1686817005310,
140793,50026720-be90-4902-933b-2932936e5561,3154741017183767945,*,QUARTER,2023-04-01,201926,10,0,0,0,0,156636,9,0,0,0,0,2023-06-15 08:16:45.452882+00:00,0,0,0,0,0,0,0,0,0,0,0,0,ACCOUNT,-1,-1,1687954690000,1686817005568,
140793,ee844641-f92f-49f3-94e1-8b2abc6167c1,1864863281819735583,*,WEEK,2023-06-19,27532,1,0,0,0,0,843470,1,0,0,0,0,2023-06-20 17:05:43.645739+00:00,0,0,0,0,0,0,0,0,0,0,0,0,ACCOUNT,-1,-1,1687954690000,1687280743773,
140793,a0b51229-4bbe-4a4d-8c97-2bd753c9e919,1578383979545129017,*,DAY,2023-06-20,2301,1,0,0,0,0,92171,1,0,0,0,0,2023-06-20 17:05:43.751355+00:00,0,0,0,0,0,0,0,0,0,0,0,0,ACCOUNT,-1,-1,1687954690000,1687280743910,
140793,a0b51229-4bbe-4a4d-8c97-2bd753c9e919,1578383979545129017,*,MONTH,2023-06-01,505711,4,0,0,0,0,262214,3,0,0,0,0,2023-06-20 17:05:43.751355+00:00,0,0,0,0,0,0,0,0,0,0,0,0,ACCOUNT,-1,-1,1687954690000,1687280743910,
140793,64a4bd98-ac64-47e0-a01e-525195220e55,8556693488546184671,*,WEEK,2023-06-19,2301,1,0,0,0,0,92171,1,0,0,0,0,2023-06-20 17:05:52.816046+00:00,0,0,0,0,0,0,0,0,0,0,0,0,ACCOUNT,-1,-1,1687954690000,1687280752935,
140793,47f6bd50-bde1-4bcc-aa99-ba21ef96d445,2408326064439590154,*,YEAR,2023-01-01,518582,10,0,0,0,0,361514,9,0,0,0,0,2023-06-20 17:05:56.672257+00:00,0,0,0,0,0,0,0,0,0,0,0,0,ACCOUNT,-1,-1,1687954690000,1687280756796,
140793,df4bac3a-ed6c-4a48-83dc-45a010044c12,2825380731807997481,*,DAY,2023-06-20,1363,1,0,0,0,0,41757,1,0,0,0,0,2023-06-20 17:05:56.817431+00:00,0,0,0,0,0,0,0,0,0,0,0,0,ACCOUNT,-1,-1,1687954690000,1687280756930,
140793,df4bac3a-ed6c-4a48-83dc-45a010044c12,2825380731807997481,*,MONTH,2023-06-01,4918,3,0,0,0,0,125271,3,0,0,0,0,2023-06-20 17:05:56.817431+00:00,0,0,0,0,0,0,0,0,0,0,0,0,ACCOUNT,-1,-1,1687954690000,1687280756930,
140793,df4bac3a-ed6c-4a48-83dc-45a010044c12,2825380731807997481,*,QUARTER,2023-04-01,518582,10,0,0,0,0,361514,9,0,0,0,0,2023-06-20 17:05:56.817431+00:00,0,0,0,0,0,0,0,0,0,0,0,0,ACCOUNT,-1,-1,1687954690000,1687280756930,
140793,bbfbdb6b-bde2-430b-bc13-603b964ec9f7,2953174940096785388,*,DAY,2023-06-20,2301,1,0,0,0,0,92171,1,0,0,0,0,2023-06-20 17:05:57.349738+00:00,0,0,0,0,0,0,0,0,0,0,0,0,ACCOUNT,-1,-1,1687954690000,1687280757484,
140793,caf56a45-cc11-4d01-ad1d-a81b59425825,3313300091982954416,*,MONTH,2023-06-01,4918,3,0,0,0,0,125271,3,0,0,0,0,2023-06-20 17:05:57.540463+00:00,0,0,0,0,0,0,0,0,0,0,0,0,ACCOUNT,-1,-1,1687954690000,1687280757662,
140793,caf56a45-cc11-4d01-ad1d-a81b59425825,3313300091982954416,*,YEAR,2023-01-01,518582,10,0,0,0,0,361514,9,0,0,0,0,2023-06-20 17:05:57.540463+00:00,0,0,0,0,0,0,0,0,0,0,0,0,ACCOUNT,-1,-1,1687954690000,1687280757662,
140793,7887fa76-8607-4dfe-a86d-4d63f9d37224,3862986482320186204,*,YEAR,2023-01-01,10485012,10,0,0,0,0,7312366,9,0,0,0,0,2023-06-20 17:05:58.363867+00:00,0,0,0,0,0,0,0,0,0,0,0,0,ACCOUNT,-1,-1,1687954690000,1687280758476,
140793,21d82182-809a-4fbf-bb0a-d1a3f39240a3,1453943853658201830,*,WEEK,2023-06-19,427,1,0,0,0,0,62319,1,0,0,0,0,2023-06-20 17:06:02.778409+00:00,0,0,0,0,0,0,0,0,0,0,0,0,ACCOUNT,-1,-1,1687954690000,1687280762887,
140793,47f6bd50-bde1-4bcc-aa99-ba21ef96d445,2408326064439590154,PRINCIPAL,WEEK,2010-05-06,39842,1,0,0,0,0,39842,1,0,0,0,0,2023-06-01 10:21:15.293017+00:00,0,0,0,0,0,0,0,0,0,0,0,0,,4561034612392922685,18,1687954690000,1685615036361,
140793,c2a8773f-7238-4628-a72b-9281709f7caa,7670574560052919688,PENALTYINTERESTBASE,WEEK,2010-05-03,41757,2,0,0,0,0,41757,1,0,0,0,0,2023-06-01 10:21:16.669607+00:00,0,0,0,0,0,0,0,0,0,0,0,0,,2313001165483935184,18,1687954690000,1685615036621,
140793,c2a8773f-7238-4628-a72b-9281709f7caa,7670574560052919688,PENALTYINTERESTBASE,WEEK,2010-05-04,41757,2,0,0,0,0,41757,1,0,0,0,0,2023-06-01 10:21:16.669607+00:00,0,0,0,0,0,0,0,0,0,0,0,0,,2094521269578364962,18,1687954690000,1685615036621,
140793,c2a8773f-7238-4628-a72b-9281709f7caa,7670574560052919688,PRINCIPAL,WEEK,2010-05-05,39842,1,0,0,0,0,39842,1,0,0,0,0,2023-06-01 10:21:16.669607+00:00,0,0,0,0,0,0,0,0,0,0,0,0,,5602740256882833208,18,1687954690000,1685615036621,
140793,a0b51229-4bbe-4a4d-8c97-2bd753c9e919,1578383979545129017,PENALTYINTERESTBASE,WEEK,2010-05-03,77872,2,0,0,0,0,77872,1,0,0,0,0,2023-06-01 10:21:18.899238+00:00,0,0,0,0,0,0,0,0,0,0,0,0,,2313001165483935184,18,1687954690000,1685615036258,
140793,a0b51229-4bbe-4a4d-8c97-2bd753c9e919,1578383979545129017,PENALTYINTERESTBASE,WEEK,2010-05-06,77872,2,0,0,0,0,77872,1,0,0,0,0,2023-06-01 10:21:18.899238+00:00,0,0,0,0,0,0,0,0,0,0,0,0,,4561034612392922685,18,1687954690000,1685615036258,
140793,ee844641-f92f-49f3-94e1-8b2abc6167c1,1864863281819735583,PENALTYINTERESTBASE,WEEK,2010-05-05,843470,2,0,0,0,0,843470,1,0,0,0,0,2023-06-01 10:21:19.093262+00:00,0,0,0,0,0,0,0,0,0,0,0,0,,5602740256882833208,18,1687954690000,1685615036547,
140793,ee844641-f92f-49f3-94e1-8b2abc6167c1,1864863281819735583,PRINCIPAL,WEEK,2010-05-03,804789,1,0,0,0,0,804789,1,0,0,0,0,2023-06-01 10:21:19.093262+00:00,0,0,0,0,0,0,0,0,0,0,0,0,,2313001165483935184,18,1687954690000,1685615036547,
140793,df4bac3a-ed6c-4a48-83dc-45a010044c12,2825380731807997481,PENALTYINTERESTBASE,WEEK,2010-05-05,41757,2,0,0,0,0,41757,1,0,0,0,0,2023-06-01 10:21:20.223240+00:00,0,0,0,0,0,0,0,0,0,0,0,0,,5602740256882833208,18,1687954690000,1685615037099,
140793,df4bac3a-ed6c-4a48-83dc-45a010044c12,2825380731807997481,PRINCIPAL,WEEK,2010-05-03,39842,1,0,0,0,0,39842,1,0,0,0,0,2023-06-01 10:21:20.223240+00:00,0,0,0,0,0,0,0,0,0,0,0,0,,2313001165483935184,18,1687954690000,1685615037099,
140793,64a4bd98-ac64-47e0-a01e-525195220e55,8556693488546184671,PENALTYINTERESTBASE,WEEK,2010-05-04,77872,2,0,0,0,0,77872,1,0,0,0,0,2023-06-01 10:21:25.933255+00:00,0,0,0,0,0,0,0,0,0,0,0,0,,2094521269578364962,18,1687954690000,1685615042381,
140793,64a4bd98-ac64-47e0-a01e-525195220e55,8556693488546184671,PRINCIPAL,WEEK,2010-05-03,77379,1,0,0,0,0,77379,1,0,0,0,0,2023-06-01 10:21:25.933255+00:00,0,0,0,0,0,0,0,0,0,0,0,0,,2313001165483935184,18,1687954690000,1685615042381,
140793,21d82182-809a-4fbf-bb0a-d1a3f39240a3,1453943853658201830,PENALTYINTERESTBASE,WEEK,2010-05-03,92171,2,0,0,0,0,92171,1,0,0,0,0,2023-06-01 10:21:26.848505+00:00,0,0,0,0,0,0,0,0,0,0,0,0,,2313001165483935184,18,1687954690000,1685615042964,
140793,21d82182-809a-4fbf-bb0a-d1a3f39240a3,1453943853658201830,PENALTYINTERESTBASE,WEEK,2010-05-04,92171,2,0,0,0,0,92171,1,0,0,0,0,2023-06-01 10:21:26.848505+00:00,0,0,0,0,0,0,0,0,0,0,0,0,,2094521269578364962,18,1687954690000,1685615042964,
140793,21d82182-809a-4fbf-bb0a-d1a3f39240a3,1453943853658201830,PENALTYINTERESTBASE,WEEK,2010-05-05,92171,2,0,0,0,0,92171,1,0,0,0,0,2023-06-01 10:21:26.848505+00:00,0,0,0,0,0,0,0,0,0,0,0,0,,5602740256882833208,18,1687954690000,1685615042964,
140793,21d82182-809a-4fbf-bb0a-d1a3f39240a3,1453943853658201830,PRINCIPAL,WEEK,2010-05-03,90490,1,0,0,0,0,90490,1,0,0,0,0,2023-06-01 10:21:26.848505+00:00,0,0,0,0,0,0,0,0,0,0,0,0,,2313001165483935184,18,1687954690000,1685615042964,
140793,bbfbdb6b-bde2-430b-bc13-603b964ec9f7,2953174940096785388,PRINCIPAL,WEEK,2010-05-04,77379,1,0,0,0,0,77379,1,0,0,0,0,2023-06-01 10:21:27.224837+00:00,0,0,0,0,0,0,0,0,0,0,0,0,,2094521269578364962,18,1687954690000,1685615043696,
140793,caf56a45-cc11-4d01-ad1d-a81b59425825,3313300091982954416,PENALTYINTERESTBASE,WEEK,2010-05-04,41757,2,0,0,0,0,41757,1,0,0,0,0,2023-06-01 10:21:27.454508+00:00,0,0,0,0,0,0,0,0,0,0,0,0,,2094521269578364962,18,1687954690000,1685615043826,
140793,caf56a45-cc11-4d01-ad1d-a81b59425825,3313300091982954416,PENALTYINTERESTBASE,WEEK,2010-05-06,41757,2,0,0,0,0,41757,1,0,0,0,0,2023-06-01 10:21:27.454508+00:00,0,0,0,0,0,0,0,0,0,0,0,0,,4561034612392922685,18,1687954690000,1685615043826,
140793,caf56a45-cc11-4d01-ad1d-a81b59425825,3313300091982954416,PRINCIPAL,WEEK,2010-05-03,39842,1,0,0,0,0,39842,1,0,0,0,0,2023-06-01 10:21:27.454508+00:00,0,0,0,0,0,0,0,0,0,0,0,0,,2313001165483935184,18,1687954690000,1685615043826,
140793,caf56a45-cc11-4d01-ad1d-a81b59425825,3313300091982954416,PRINCIPAL,WEEK,2010-05-05,39842,1,0,0,0,0,39842,1,0,0,0,0,2023-06-01 10:21:27.454508+00:00,0,0,0,0,0,0,0,0,0,0,0,0,,5602740256882833208,18,1687954690000,1685615043826,
140793,7887fa76-8607-4dfe-a86d-4d63f9d37224,3862986482320186204,PENALTYINTERESTBASE,WEEK,2010-05-03,843470,2,0,0,0,0,843470,1,0,0,0,0,2023-06-01 10:21:27.668322+00:00,0,0,0,0,0,0,0,0,0,0,0,0,,2313001165483935184,18,1687954690000,1685615043895,
140793,30e8c429-f5a0-4578-89a5-9c6f6ed02f4d,7834540695967549056,PENALTYINTERESTBASE,WEEK,2010-05-03,41757,2,0,0,0,0,41757,1,0,0,0,0,2023-06-01 10:21:27.720407+00:00,0,0,0,0,0,0,0,0,0,0,0,0,,2313001165483935184,18,1687954690000,1685615037664,
140793,30e8c429-f5a0-4578-89a5-9c6f6ed02f4d,7834540695967549056,PRINCIPAL,WEEK,2010-05-05,39842,1,0,0,0,0,39842,1,0,0,0,0,2023-06-01 10:21:27.720407+00:00,0,0,0,0,0,0,0,0,0,0,0,0,,5602740256882833208,18,1687954690000,1685615037664,
140793,47f6bd50-bde1-4bcc-aa99-ba21ef96d445,2408326064439590154,NORMALINTEREST,WEEK,2010-05-06,1915,1,0,0,0,0,1915,1,0,0,0,0,2023-06-01 10:23:51.116840+00:00,0,0,0,0,0,0,0,0,0,0,0,0,,4561034612392922685,18,1687954690000,1685615036361,
140793,a0b51229-4bbe-4a4d-8c97-2bd753c9e919,1578383979545129017,NORMALINTEREST,WEEK,2010-05-03,493,1,0,0,0,0,493,1,0,0,0,0,2023-06-01 10:23:53.355387+00:00,0,0,0,0,0,0,0,0,0,0,0,0,,2313001165483935184,18,1687954690000,1685615036258,
140793,ee844641-f92f-49f3-94e1-8b2abc6167c1,1864863281819735583,NORMALINTEREST,WEEK,2010-05-03,38681,1,0,0,0,0,38681,1,0,0,0,0,2023-06-01 10:23:53.778308+00:00,0,0,0,0,0,0,0,0,0,0,0,0,,2313001165483935184,18,1687954690000,1685615036547,
140793,c2a8773f-7238-4628-a72b-9281709f7caa,7670574560052919688,NORMALINTEREST,WEEK,2010-05-05,1915,1,0,0,0,0,1915,1,0,0,0,0,2023-06-01 10:23:53.791518+00:00,0,0,0,0,0,0,0,0,0,0,0,0,,5602740256882833208,18,1687954690000,1685615036621,
140793,47f6bd50-bde1-4bcc-aa99-ba21ef96d445,2408326064439590154,NORMALINTERESTBASE,WEEK,2010-05-03,0,0,0,0,0,0,39842,1,0,0,0,0,2023-06-01 10:23:56.219660+00:00,0,0,0,0,0,0,0,0,0,0,0,0,,2313001165483935184,18,1687954690000,1685615036361,
140793,50026720-be90-4902-933b-2932936e5561,3154741017183767945,*,WEEK,2023-06-12,122,1,0,0,0,0,17583,1,0,0,0,0,2023-06-15 08:16:45.452882+00:00,0,0,0,0,0,0,0,0,0,0,0,0,ACCOUNT,-1,-1,1687954690000,1686817005568,
140793,ee844641-f92f-49f3-94e1-8b2abc6167c1,1864863281819735583,*,MONTH,2023-06-01,99339,3,0,0,0,0,2530410,3,0,0,0,0,2023-06-20 17:05:43.645739+00:00,0,0,0,0,0,0,0,0,0,0,0,0,ACCOUNT,-1,-1,1687954690000,1687280743773,
140793,ee844641-f92f-49f3-94e1-8b2abc6167c1,1864863281819735583,*,QUARTER,2023-04-01,10485012,10,0,0,0,0,7312366,9,0,0,0,0,2023-06-20 17:05:43.645739+00:00,0,0,0,0,0,0,0,0,0,0,0,0,ACCOUNT,-1,-1,1687954690000,1687280743773,
140793,ee844641-f92f-49f3-94e1-8b2abc6167c1,1864863281819735583,*,YEAR,2023-01-01,10485012,10,0,0,0,0,7312366,9,0,0,0,0,2023-06-20 17:05:43.645739+00:00,0,0,0,0,0,0,0,0,0,0,0,0,ACCOUNT,-1,-1,1687954690000,1687280743773,
140793,a0b51229-4bbe-4a4d-8c97-2bd753c9e919,1578383979545129017,*,YEAR,2023-01-01,505711,4,0,0,0,0,262214,3,0,0,0,0,2023-06-20 17:05:43.751355+00:00,0,0,0,0,0,0,0,0,0,0,0,0,ACCOUNT,-1,-1,1687954690000,1687280743910,
140793,64a4bd98-ac64-47e0-a01e-525195220e55,8556693488546184671,*,DAY,2023-06-20,2301,1,0,0,0,0,92171,1,0,0,0,0,2023-06-20 17:05:52.816046+00:00,0,0,0,0,0,0,0,0,0,0,0,0,ACCOUNT,-1,-1,1687954690000,1687280752935,
140793,64a4bd98-ac64-47e0-a01e-525195220e55,8556693488546184671,*,MONTH,2023-06-01,505711,4,0,0,0,0,262214,3,0,0,0,0,2023-06-20 17:05:52.816046+00:00,0,0,0,0,0,0,0,0,0,0,0,0,ACCOUNT,-1,-1,1687954690000,1687280752935,
140793,64a4bd98-ac64-47e0-a01e-525195220e55,8556693488546184671,*,QUARTER,2023-04-01,505711,4,0,0,0,0,262214,3,0,0,0,0,2023-06-20 17:05:52.816046+00:00,0,0,0,0,0,0,0,0,0,0,0,0,ACCOUNT,-1,-1,1687954690000,1687280752935,
140793,47f6bd50-bde1-4bcc-aa99-ba21ef96d445,2408326064439590154,*,WEEK,2023-06-19,1363,1,0,0,0,0,41757,1,0,0,0,0,2023-06-20 17:05:56.672257+00:00,0,0,0,0,0,0,0,0,0,0,0,0,ACCOUNT,-1,-1,1687954690000,1687280756796,
140793,47f6bd50-bde1-4bcc-aa99-ba21ef96d445,2408326064439590154,*,MONTH,2023-06-01,4918,3,0,0,0,0,125271,3,0,0,0,0,2023-06-20 17:05:56.672257+00:00,0,0,0,0,0,0,0,0,0,0,0,0,ACCOUNT,-1,-1,1687954690000,1687280756796,
140793,bbfbdb6b-bde2-430b-bc13-603b964ec9f7,2953174940096785388,*,QUARTER,2023-04-01,505711,4,0,0,0,0,262214,3,0,0,0,0,2023-06-20 17:05:57.349738+00:00,0,0,0,0,0,0,0,0,0,0,0,0,ACCOUNT,-1,-1,1687954690000,1687280757484,
140793,caf56a45-cc11-4d01-ad1d-a81b59425825,3313300091982954416,*,DAY,2023-06-20,1363,1,0,0,0,0,41757,1,0,0,0,0,2023-06-20 17:05:57.540463+00:00,0,0,0,0,0,0,0,0,0,0,0,0,ACCOUNT,-1,-1,1687954690000,1687280757662,
140793,caf56a45-cc11-4d01-ad1d-a81b59425825,3313300091982954416,*,WEEK,2023-06-19,1363,1,0,0,0,0,41757,1,0,0,0,0,2023-06-20 17:05:57.540463+00:00,0,0,0,0,0,0,0,0,0,0,0,0,ACCOUNT,-1,-1,1687954690000,1687280757662,
140793,7887fa76-8607-4dfe-a86d-4d63f9d37224,3862986482320186204,*,QUARTER,2023-04-01,10485012,10,0,0,0,0,7312366,9,0,0,0,0,2023-06-20 17:05:58.363867+00:00,0,0,0,0,0,0,0,0,0,0,0,0,ACCOUNT,-1,-1,1687954690000,1687280758476,
140793,21d82182-809a-4fbf-bb0a-d1a3f39240a3,1453943853658201830,*,DAY,2023-06-20,427,1,0,0,0,0,62319,1,0,0,0,0,2023-06-20 17:06:02.778409+00:00,0,0,0,0,0,0,0,0,0,0,0,0,ACCOUNT,-1,-1,1687954690000,1687280762887,
140793,21d82182-809a-4fbf-bb0a-d1a3f39240a3,1453943853658201830,*,MONTH,2023-06-01,3164,3,0,0,0,0,246661,3,0,0,0,0,2023-06-20 17:06:02.778409+00:00,0,0,0,0,0,0,0,0,0,0,0,0,ACCOUNT,-1,-1,1687954690000,1687280762887,
140793,a0b51229-4bbe-4a4d-8c97-2bd753c9e919,1578383979545129017,PRINCIPAL,LTD,2023-06-01,256503,3,0,0,0,0,256503,3,0,0,0,0,2023-06-01 10:21:18.899238+00:00,0,0,0,0,0,0,0,0,0,0,0,0,,-1,1,1687954690000,1687280743910,
140793,64a4bd98-ac64-47e0-a01e-525195220e55,8556693488546184671,PENALTYINTERESTBASE,LTD,2023-06-01,262214,6,0,0,0,0,262214,3,0,0,0,0,2023-06-01 10:21:25.933255+00:00,0,0,0,0,0,0,0,0,0,0,0,0,,-1,1,1687954690000,1687280752935,
140793,a0b51229-4bbe-4a4d-8c97-2bd753c9e919,1578383979545129017,NORMALINTEREST,LTD,2023-06-01,5711,3,0,0,0,0,5711,3,0,0,0,0,2023-06-01 10:23:53.355387+00:00,0,0,0,0,0,0,0,0,0,0,0,0,,-1,1,1687954690000,1687280743910,
140793,64a4bd98-ac64-47e0-a01e-525195220e55,8556693488546184671,NORMALINTEREST,LTD,2023-06-01,5711,3,0,0,0,0,5711,3,0,0,0,0,2023-06-01 10:24:01.808271+00:00,0,0,0,0,0,0,0,0,0,0,0,0,,-1,1,1687954690000,1687280752935,
140793,64a4bd98-ac64-47e0-a01e-525195220e55,8556693488546184671,REPAYMENT,LTD,2023-06-01,0,0,0,0,0,0,262214,3,0,0,0,0,2023-06-01 10:24:02.258381+00:00,0,0,0,0,0,0,0,0,0,0,0,0,,-1,1,1687954690000,1687280752935,
140793,c2a8773f-7238-4628-a72b-9281709f7caa,7670574560052919688,PRINCIPAL,WEEK,2010-05-03,39842,1,0,0,0,0,39842,1,0,0,0,0,2023-06-01 10:21:16.669607+00:00,0,0,0,0,0,0,0,0,0,0,0,0,,2313001165483935184,18,1687954690000,1685615036621,
140793,a0b51229-4bbe-4a4d-8c97-2bd753c9e919,1578383979545129017,PRINCIPAL,WEEK,2010-05-03,77379,1,0,0,0,0,77379,1,0,0,0,0,2023-06-01 10:21:18.899238+00:00,0,0,0,0,0,0,0,0,0,0,0,0,,2313001165483935184,18,1687954690000,1685615036258,
