rate_id,amount_tiers,currency,description,name,rate_specification_code,status,tenant_id,valid_from,valid_till,version,created_at,updated_at,id,_load_ts_ms,cdc_source_ts_ms,cdc_op
701,"[{""toAmount"":9223372036854775807,""fromAmount"":0,""tenureTier"":[{""toTenure"":{""days"":0,""years"":100,""months"":0},""fromTenure"":{""days"":0,""years"":0,""months"":0},""interestRate"":0.0}]}]",INR,Zero Rate interest,Zero Rate Interest,IRTIN000000,ACTIVE,600309,2021-04-01,2030-03-31,23,2023-06-10 17:47:52.265000,2023-06-10 17:47:52.265000,226e5803-0d28-4a7f-a410-b80a91f0d361,1687935872000,1687773038880,
207,"[{""toAmount"":100000,""fromAmount"":0,""tenureTier"":[{""toTenure"":{""days"":0,""years"":200,""months"":0},""fromTenure"":{""days"":0,""years"":0,""months"":0},""interestRate"":45.0}]},{""toAmount"":900000,""fromAmount"":100001,""tenureTier"":[{""toTenure"":{""days"":0,""years"":200,""months"":0},""fromTenure"":{""days"":0,""years"":0,""months"":0},""interestRate"":40.0}]}]",INR,CASH_GEN_COUP1 description,ECOM_GEN_COUP1,ECOM1663683286686,ACTIVE,140793,2010-01-01,2031-12-01,1,2022-09-20 14:14:49.139000,2022-09-20 14:14:49.139000,22f80903-0add-4bbd-9577-3aea25a68be0,1687935872000,1687773038880,
280,"[{""toAmount"":100000,""fromAmount"":0,""tenureTier"":[{""toTenure"":{""days"":0,""years"":200,""months"":0},""fromTenure"":{""days"":0,""years"":0,""months"":0},""interestRate"":45.0}]},{""toAmount"":900000,""fromAmount"":100001,""tenureTier"":[{""toTenure"":{""days"":0,""years"":200,""months"":0},""fromTenure"":{""days"":0,""years"":0,""months"":0},""interestRate"":40.0}]}]",INR,CASH_GEN_COUP1 description,CASH_GEN_COUP1,CASH1663874189862,ACTIVE,140793,2010-01-01,2031-12-01,1,2022-09-22 19:16:33.561000,2022-09-22 19:16:33.561000,2343cef9-5dc3-46d6-9fee-fded6ecc2884,1687935872000,1687773038880,
261,"[{""toAmount"":100000,""fromAmount"":0,""tenureTier"":[{""toTenure"":{""days"":0,""years"":200,""months"":0},""fromTenure"":{""days"":0,""years"":0,""months"":0},""interestRate"":45.0}]},{""toAmount"":900000,""fromAmount"":100001,""tenureTier"":[{""toTenure"":{""days"":0,""years"":200,""months"":0},""fromTenure"":{""days"":0,""years"":0,""months"":0},""interestRate"":40.0}]}]",INR,CASH_GEN_COUP1 description,ECOM_GEN_COUP1,ECOM1663755584332,ACTIVE,140793,2010-01-01,2031-12-01,1,2022-09-21 10:19:48.144000,2022-09-21 10:19:48.144000,237e1c00-e8dd-4aa9-804a-c67f97dca47c,1687935872000,1687773038880,
235,"[{""toAmount"":100000,""fromAmount"":0,""tenureTier"":[{""toTenure"":{""days"":0,""years"":200,""months"":0},""fromTenure"":{""days"":0,""years"":0,""months"":0},""interestRate"":45.0}]},{""toAmount"":900000,""fromAmount"":100001,""tenureTier"":[{""toTenure"":{""days"":0,""years"":200,""months"":0},""fromTenure"":{""days"":0,""years"":0,""months"":0},""interestRate"":40.0}]}]",INR,CASH_GEN_COUP1 description,ECOM_GEN_COUP1,ECOM1663699777869,ACTIVE,140793,2010-01-01,2031-12-01,1,2022-09-20 18:49:39.617000,2022-09-20 18:49:39.617000,243a31e5-1ad6-45bd-b90a-da5f7d745571,1687935872000,1687773038880,
30,"[{""toAmount"":9999999,""fromAmount"":0,""tenureTier"":[{""toTenure"":{""days"":0,""years"":253,""months"":0},""fromTenure"":{""days"":0,""years"":0,""months"":0},""interestRate"":35}]}]",INR,Test,string,LJ_ECOMINTERESTSILVERCARD,ACTIVE,172097,2021-01-01,2030-12-31,3,1970-01-01 00:00:00,1970-01-01 00:00:00,29ae2c6b-826b-43ec-a597-3db424161f88,1687935872000,1687773038880,
7,"[{""toAmount"":9999999999,""fromAmount"":0,""tenureTier"":[{""toTenure"":{""days"":0,""years"":200,""months"":0},""fromTenure"":{""days"":0,""years"":0,""months"":0},""interestRate"":40}]}]",INR,string,string,FEEINTERESTSILVERCARD,ACTIVE,172097,2019-01-01,2030-12-31,1,1970-01-01 00:00:00,1970-01-01 00:00:00,2b030d1e-249c-48c8-8258-bf909ead158c,1687935872000,1687773038880,
742,"[{""toAmount"":9223372036854775807,""fromAmount"":0,""tenureTier"":[{""toTenure"":{""days"":0,""years"":100,""months"":0},""fromTenure"":{""days"":0,""years"":0,""months"":0},""interestRate"":6.0}]}]",INR,SCRA Rate interest,SCRA Rate Interest,IRTIN000001,ACTIVE,600309,2021-04-01,2030-03-31,53,2023-06-10 17:52:17.454000,2023-06-10 17:52:17.454000,2d8f30b3-1d61-4115-a627-3a25bee8e996,1687935872000,1687773038880,
333,"[{""toAmount"":9999999999,""fromAmount"":0.0,""tenureTier"":[{""toTenure"":{""days"":0.0,""years"":200.0,""months"":0.0},""fromTenure"":{""days"":0.0,""years"":0.0,""months"":0.0},""interestRate"":36.0}]}]",INR,string,string,ECOMINTERESTSILVERCARD1TEST12324589013234,DELETED,140793,2019-01-01,2030-12-31,1,2022-11-14 10:00:26.618000,2022-11-14 10:21:36.601000,2dfc15b6-8a34-416b-ab22-e1b2812e11f7,1687935872000,1687773038880,
338,"[{""toAmount"":9999999999,""fromAmount"":0,""tenureTier"":[{""toTenure"":{""days"":0,""years"":200,""months"":0},""fromTenure"":{""days"":0,""years"":0,""months"":0},""interestRate"":36.0}]}]",INR,this is custom description by rajat,string,ECOMINTERESTSILVERCARD1TEST1232458901323456,ACTIVE,140793,2019-01-01,2030-12-31,1,2022-11-14 10:37:25.679000,2022-11-14 10:37:25.679000,2e72a015-e776-462d-bf3d-b0a3046f60ae,1687935872000,1687773038880,
21,"[{""toAmount"":9999999999,""fromAmount"":0,""tenureTier"":[{""toTenure"":{""days"":0,""years"":200,""months"":0},""fromTenure"":{""days"":0,""years"":0,""months"":0},""interestRate"":36}]}]",INR,string,string,M_ECOMINTERESTSILVERCARD,ACTIVE,172097,2019-01-01,2030-12-31,1,1970-01-01 00:00:00,1970-01-01 00:00:00,2fe1e424-bb28-4ea3-957b-8aa88c2b1bf2,1687935872000,1687773038880,
164,"[{""toAmount"":9999999,""fromAmount"":0,""tenureTier"":[{""toTenure"":{""days"":0,""years"":200,""months"":0},""fromTenure"":{""days"":0,""years"":0,""months"":0},""interestRate"":28.0}]}]",INR,RETAIL_PROMO_COUP1_5144 description,RETAIL_PROMO_COUP1_5144,RETAIL_PROMO_COUP1_5144,ACTIVE,140793,2010-01-01,2031-12-01,1,2022-09-04 07:19:50.769000,2022-09-04 07:19:50.769000,332966f9-555b-4908-9702-5c0e2059ba76,1687935872000,1687773038881,
47,"[{""toAmount"":500,""fromAmount"":0,""tenureTier"":[{""toTenure"":{""days"":0,""years"":200,""months"":0},""fromTenure"":{""days"":0,""years"":0,""months"":0},""interestRate"":31}]},{""toAmount"":9999999999,""fromAmount"":501,""tenureTier"":[{""toTenure"":{""days"":0,""years"":200,""months"":0},""fromTenure"":{""days"":0,""years"":0,""months"":0},""interestRate"":36}]}]",INR,string,string,TESTRATECARD01,ACTIVE,172097,2019-01-01,2030-12-31,5,1970-01-01 00:00:00,1970-01-01 00:00:00,33f5d4f3-70b5-4a28-b831-25c350645927,1687935872000,1687773038881,
691,"[{""toAmount"":9223372036854775807,""fromAmount"":0,""tenureTier"":[{""toTenure"":{""days"":0,""years"":100,""months"":0},""fromTenure"":{""days"":0,""years"":0,""months"":0},""interestRate"":6.0}]}]",INR,SCRA Rate interest,SCRA Rate Interest,IRTIN000001,ACTIVE,600309,2021-04-01,2030-03-31,34,2023-06-10 17:52:17.454000,2023-06-10 17:52:17.454000,34d03250-1929-41ca-afd0-f16362d3e5aa,1687935872000,1687773038881,
189,"[{""toAmount"":100000,""fromAmount"":0,""tenureTier"":[{""toTenure"":{""days"":0,""years"":200,""months"":0},""fromTenure"":{""days"":0,""years"":0,""months"":0},""interestRate"":45.0}]},{""toAmount"":900000,""fromAmount"":100001,""tenureTier"":[{""toTenure"":{""days"":0,""years"":200,""months"":0},""fromTenure"":{""days"":0,""years"":0,""months"":0},""interestRate"":40.0}]}]",INR,CASH_GEN_COUP1 description,ECOM_GEN_COUP1,ECOM1663680717213,ACTIVE,140793,2010-01-01,2031-12-01,1,2022-09-20 13:31:59.336000,2022-09-20 13:31:59.336000,35dd8ecd-e1f0-470d-bc60-b7249192c6bd,1687935872000,1687773038881,
621,"[{""toAmount"":9223372036854775807,""fromAmount"":0,""tenureTier"":[{""toTenure"":{""days"":0,""years"":100,""months"":0},""fromTenure"":{""days"":0,""years"":0,""months"":0},""interestRate"":0.0}]}]",INR,Zero Rate interest,Zero Rate Interest,IRTIN000000,ACTIVE,600309,2021-04-01,2030-03-31,3,2023-06-10 17:47:52.265000,2023-06-10 17:47:52.265000,35e8b7d1-1181-4451-b303-1468e66e6a48,1687935872000,1687773038881,
669,"[{""toAmount"":9223372036854775807,""fromAmount"":0,""tenureTier"":[{""toTenure"":{""days"":0,""years"":100,""months"":0},""fromTenure"":{""days"":0,""years"":0,""months"":0},""interestRate"":8.0}]}]",INR,Cash Advance Rate interest,Cash Advance Rate Interest,IRTIN000002,ACTIVE,600309,2021-04-01,2030-03-31,15,2023-06-10 17:55:42.772000,2023-06-10 17:55:42.772000,37465162-b523-4614-8029-d9a770420dc5,1687935872000,1687773038881,
106,"[{""toAmount"":9999999,""fromAmount"":0,""tenureTier"":[{""toTenure"":{""days"":0,""years"":253,""months"":0},""fromTenure"":{""days"":0,""years"":0,""months"":0},""interestRate"":36.0}]}]",INR,Test,string,ECOMINTERESTSILVERCARD111111,ACTIVE,172097,2019-01-01,2030-12-31,3,1970-01-01 00:00:00,1970-01-01 00:00:00,39276c54-fe04-4573-a362-759d643bea73,1687935872000,1687773038881,
237,"[{""toAmount"":100000,""fromAmount"":0,""tenureTier"":[{""toTenure"":{""days"":0,""years"":200,""months"":0},""fromTenure"":{""days"":0,""years"":0,""months"":0},""interestRate"":45.0}]},{""toAmount"":900000,""fromAmount"":100001,""tenureTier"":[{""toTenure"":{""days"":0,""years"":200,""months"":0},""fromTenure"":{""days"":0,""years"":0,""months"":0},""interestRate"":40.0}]}]",INR,CASH_GEN_COUP1 description,ECOM_GEN_COUP1,ECOM1663699820038,ACTIVE,140793,2010-01-01,2031-12-01,1,2022-09-20 18:50:22.062000,2022-09-20 18:50:22.062000,3ab7c4e7-8e1b-4b87-a71f-aa75370edf24,1687935872000,1687773038881,
197,"[{""toAmount"":100000,""fromAmount"":0,""tenureTier"":[{""toTenure"":{""days"":0,""years"":200,""months"":0},""fromTenure"":{""days"":0,""years"":0,""months"":0},""interestRate"":45.0}]},{""toAmount"":900000,""fromAmount"":100001,""tenureTier"":[{""toTenure"":{""days"":0,""years"":200,""months"":0},""fromTenure"":{""days"":0,""years"":0,""months"":0},""interestRate"":40.0}]}]",INR,CASH_GEN_COUP1 description,ECOM_GEN_COUP1,ECOM1663682349079,ACTIVE,140793,2010-01-01,2031-12-01,1,2022-09-20 13:59:12.496000,2022-09-20 13:59:12.496000,00642dc7-10cd-4e04-b76b-d27df8b3cf5d,1687935872000,1687773038878,
645,"[{""toAmount"":9223372036854775807,""fromAmount"":0,""tenureTier"":[{""toTenure"":{""days"":0,""years"":100,""months"":0},""fromTenure"":{""days"":0,""years"":0,""months"":0},""interestRate"":7.5}]}]",INR,Retail Purchase Rate interest,Retail Purchase Rate Interest,IRTIN000001,ACTIVE,600309,2021-04-01,2030-03-31,13,2023-06-10 17:52:17.454000,2023-06-10 17:52:17.454000,04ed9790-0dae-44b8-8420-a13ff92025fb,1687935872000,1687773038878,
629,"[{""toAmount"":9223372036854775807,""fromAmount"":0,""tenureTier"":[{""toTenure"":{""days"":0,""years"":100,""months"":0},""fromTenure"":{""days"":0,""years"":0,""months"":0},""interestRate"":7.5}]}]",INR,Retail Purchase Rate interest,Retail Purchase Rate Interest,IRTIN000001,ACTIVE,600309,2021-04-01,2030-03-31,6,2023-06-10 17:52:17.454000,2023-06-10 17:52:17.454000,04f964c5-914d-4966-b795-36b94bf4eec1,1687935872000,1687773038878,
622,"[{""toAmount"":9223372036854775807,""fromAmount"":0,""tenureTier"":[{""toTenure"":{""days"":0,""years"":100,""months"":0},""fromTenure"":{""days"":0,""years"":0,""months"":0},""interestRate"":8.0}]}]",INR,Cash Advance Rate interest,Cash Advance Rate Interest,IRTIN000002,ACTIVE,600309,2021-04-01,2030-03-31,3,2023-06-10 17:55:42.772000,2023-06-10 17:55:42.772000,0660cd44-ce72-4ed2-ba32-a662c50e7d1c,1687935872000,1687773038878,
273,"[{""toAmount"":100000,""fromAmount"":0,""tenureTier"":[{""toTenure"":{""days"":0,""years"":200,""months"":0},""fromTenure"":{""days"":0,""years"":0,""months"":0},""interestRate"":45.0}]},{""toAmount"":900000,""fromAmount"":100001,""tenureTier"":[{""toTenure"":{""days"":0,""years"":200,""months"":0},""fromTenure"":{""days"":0,""years"":0,""months"":0},""interestRate"":40.0}]}]",INR,CASH_GEN_COUP1 description,ECOM_GEN_COUP1,ECOM1663822964677,ACTIVE,140793,2010-01-01,2031-12-01,1,2022-09-22 05:02:48.278000,2022-09-22 05:02:48.278000,08c8f372-dd95-4ab5-bded-c941570efaaa,1687935872000,1687773038878,
641,"[{""toAmount"":9223372036854775807,""fromAmount"":0,""tenureTier"":[{""toTenure"":{""days"":0,""years"":100,""months"":0},""fromTenure"":{""days"":0,""years"":0,""months"":0},""interestRate"":0.0}]}]",INR,Zero Rate interest,Zero Rate Interest,IRTIN000000,ACTIVE,600309,2021-04-01,2030-03-31,8,2023-06-10 17:47:52.265000,2023-06-10 17:47:52.265000,09191439-844d-4f14-a388-ff17594cd696,1687935872000,1687773038878,
95,"[{""toAmount"":9999999999,""fromAmount"":1,""tenureTier"":[{""toTenure"":{""days"":0,""years"":200,""months"":0},""fromTenure"":{""days"":0,""years"":0,""months"":0},""interestRate"":43.2}]}]",INR,string,string,test1234,ACTIVE,151613,2021-04-01,2030-04-01,1,1970-01-01 00:00:00,1970-01-01 00:00:00,094597a0-3237-4c2e-b5be-39c71ea4a719,1687935872000,1687773038879,
12,"[{""toAmount"":9999999999,""fromAmount"":0,""tenureTier"":[{""toTenure"":{""days"":0,""years"":200,""months"":0},""fromTenure"":{""days"":0,""years"":0,""months"":0},""interestRate"":36}]}]",INR,string,string,ECOMINTERESTRATES,ACTIVE,172097,2019-01-01,2030-12-31,1,1970-01-01 00:00:00,1970-01-01 00:00:00,0d76f743-f136-4b30-ad95-5c416150864b,1687935872000,1687773038879,
733,"[{""toAmount"":9223372036854775807,""fromAmount"":0,""tenureTier"":[{""toTenure"":{""days"":0,""years"":100,""months"":0},""fromTenure"":{""days"":0,""years"":0,""months"":0},""interestRate"":7.5}]}]",INR,Retail Purchase Rate interest,Retail Purchase Rate Interest,IRTIN000001,ACTIVE,600309,2021-04-01,2030-03-31,49,2023-06-10 17:52:17.454000,2023-06-10 17:52:17.454000,0fb09200-68c9-4193-b3c3-5c7f7a9c2e55,1687935872000,1687773038879,
102,"[{""toAmount"":10000,""fromAmount"":5001,""tenureTier"":[{""toTenure"":{""days"":0,""years"":200,""months"":0},""fromTenure"":{""days"":0,""years"":0,""months"":0},""interestRate"":35.0}]},{""toAmount"":99999999,""fromAmount"":10001,""tenureTier"":[{""toTenure"":{""days"":0,""years"":200,""months"":0},""fromTenure"":{""days"":0,""years"":0,""months"":0},""interestRate"":38.0}]},{""toAmount"":5000,""fromAmount"":0,""tenureTier"":[{""toTenure"":{""days"":0,""years"":200,""months"":0},""fromTenure"":{""days"":0,""years"":0,""months"":0},""interestRate"":38.0}]}]",INR,ECOMINTERESTSILVERCARD description,ECOMINTERESTSILVERCARD_001,ECOMINTERESTSILVERCARD_001,ACTIVE,140793,2019-01-01,2030-12-31,1,1970-01-01 00:00:00,1970-01-01 00:00:00,1149e061-90d8-440a-b0f5-e7a30bcfcf41,1687935872000,1687773038879,
128,"[{""toAmount"":9999999999,""fromAmount"":0,""tenureTier"":[{""toTenure"":{""days"":0,""years"":0,""months"":200},""fromTenure"":{""days"":0,""years"":0,""months"":0},""interestRate"":38.0}]}]",INR,TempInteresECOMINTERESTSILVERCARDtRatesGold description,ECOMINTERESTSILVEssssRCARDs,ECOMINTERESTSsILVEssssRCARDs,ACTIVE,140793,2020-01-01,2030-01-01,1,2022-02-14 06:40:07.762000,2022-02-14 06:40:07.762000,11e8dbc6-9e99-4061-b927-3ff601fce395,1687935872000,1687773038879,
312,"[{""toAmount"":100000,""fromAmount"":0,""tenureTier"":[{""toTenure"":{""days"":0,""years"":200,""months"":0},""fromTenure"":{""days"":0,""years"":0,""months"":0},""interestRate"":45.0}]},{""toAmount"":900000,""fromAmount"":100001,""tenureTier"":[{""toTenure"":{""days"":0,""years"":200,""months"":0},""fromTenure"":{""days"":0,""years"":0,""months"":0},""interestRate"":40.0}]}]",INR,CASH_GEN_COUP1 description,CASH_GEN_COUP1,CASH1664168148934,ACTIVE,140793,2010-01-01,2031-12-01,1,2022-09-26 04:55:58.792000,2022-09-26 04:55:58.792000,121d1bb9-c5bb-4b88-a1f5-1e8e3dd78ef0,1687935872000,1687773038879,
727,"[{""toAmount"":9223372036854775807,""fromAmount"":0,""tenureTier"":[{""toTenure"":{""days"":0,""years"":100,""months"":0},""fromTenure"":{""days"":0,""years"":0,""months"":0},""interestRate"":8.0}]}]",INR,Cash Advance Rate interest,Cash Advance Rate Interest,IRTIN000002,ACTIVE,600309,2021-04-01,2030-03-31,30,2023-06-10 17:55:42.772000,2023-06-10 17:55:42.772000,121decc2-8b1d-447b-9f41-824d940e957b,1687935872000,1687773038879,
632,"[{""toAmount"":9223372036854775807,""fromAmount"":0,""tenureTier"":[{""toTenure"":{""days"":0,""years"":100,""months"":0},""fromTenure"":{""days"":0,""years"":0,""months"":0},""interestRate"":8.0}]}]",INR,Cash Advance Rate interest,Cash Advance Rate Interest,IRTIN000002,ACTIVE,600309,2021-04-01,2030-03-31,6,2023-06-10 17:55:42.772000,2023-06-10 17:55:42.772000,1293c84e-7478-4ec3-b79e-16c43b73bdf9,1687935872000,1687773038879,
154,"[{""toAmount"":9999999999,""fromAmount"":0,""tenureTier"":[{""toTenure"":{""days"":0,""years"":200,""months"":0},""fromTenure"":{""days"":0,""years"":0,""months"":0},""interestRate"":10.0}]}]",INR,string,string,MCC_RATE_5541,ACTIVE,140793,2019-01-01,2030-12-31,1,2022-09-01 11:00:07.226000,2022-09-01 11:00:07.226000,13a3b7d5-f88e-49ed-9f07-83438f6b6b43,1687935872000,1687773038879,
139,"[{""toAmount"":9999999999,""fromAmount"":0,""tenureTier"":[{""toTenure"":{""days"":0,""years"":0,""months"":200},""fromTenure"":{""days"":0,""years"":0,""months"":0},""interestRate"":38.0}]}]",INR,TempInteresECOMINTERESTSILVERCARDtRatesGold description,ECOMINTERESTSsILVEsssssRdsCARDhshss,ECOMINTERESTSsILVEsssssRdsCARDhshss,ACTIVE,140793,2020-01-01,2030-01-01,1,2022-02-24 07:40:41.901000,2022-02-24 07:40:41.901000,18612779-b816-46bb-bd8e-3b9b98a4f7ba,1687935872000,1687773038879,
158,"[{""toAmount"":9999999999,""fromAmount"":0,""tenureTier"":[{""toTenure"":{""days"":0,""years"":0,""months"":200},""fromTenure"":{""days"":0,""years"":0,""months"":0},""interestRate"":38.0}]}]",INR,ECOMRATES description,ECOMRATES,ECOM_RATE_001,ACTIVE,140793,2019-01-01,2030-01-01,1,2022-09-04 06:55:05.316000,2022-09-04 06:55:05.316000,3fe90821-e422-4807-8160-cea1d015c189,1687935872000,1687773038881,
293,"[{""toAmount"":100000,""fromAmount"":0,""tenureTier"":[{""toTenure"":{""days"":0,""years"":200,""months"":0},""fromTenure"":{""days"":0,""years"":0,""months"":0},""interestRate"":45.0}]},{""toAmount"":900000,""fromAmount"":100001,""tenureTier"":[{""toTenure"":{""days"":0,""years"":200,""months"":0},""fromTenure"":{""days"":0,""years"":0,""months"":0},""interestRate"":40.0}]}]",INR,CASH_GEN_COUP1 description,ECOM_GEN_COUP1,ECOM1663961293541,ACTIVE,140793,2010-01-01,2031-12-01,1,2022-09-23 19:28:21.373000,2022-09-23 19:28:21.373000,42223f18-95f9-4d4f-98a5-23d94c95d2dc,1687935872000,1687773038881,
606,"[{""toAmount"":999990000,""fromAmount"":0,""tenureTier"":[{""toTenure"":{""days"":0,""years"":200,""months"":0},""fromTenure"":{""days"":0,""years"":0,""months"":0},""interestRate"":9.6}]},{""toAmount"":1999990000,""fromAmount"":999990001,""tenureTier"":[{""toTenure"":{""days"":0,""years"":200,""months"":0},""fromTenure"":{""days"":0,""years"":0,""months"":0},""interestRate"":10.15}]}]",INR,Cash Interest,US_CASH_001_90,US_CASH_001_75,ACTIVE,140793,2010-01-01,2999-12-31,1,2023-05-26 06:17:42.860000,2023-05-26 06:17:42.860000,42632390-8fd0-493c-90b0-4139172932f0,1687935872000,1687773038881,
201,"[{""toAmount"":100000,""fromAmount"":0,""tenureTier"":[{""toTenure"":{""days"":0,""years"":200,""months"":0},""fromTenure"":{""days"":0,""years"":0,""months"":0},""interestRate"":45.0}]},{""toAmount"":900000,""fromAmount"":100001,""tenureTier"":[{""toTenure"":{""days"":0,""years"":200,""months"":0},""fromTenure"":{""days"":0,""years"":0,""months"":0},""interestRate"":40.0}]}]",INR,CASH_GEN_COUP1 description,ECOM_GEN_COUP1,ECOM1663682857841,ACTIVE,140793,2010-01-01,2031-12-01,1,2022-09-20 14:07:40.485000,2022-09-20 14:07:40.485000,44e4c3b3-fc7d-46f0-b19a-90feda3db0c9,1687935872000,1687773038881,
8,"[{""toAmount"":9999999999,""fromAmount"":0,""tenureTier"":[{""toTenure"":{""days"":0,""years"":200,""months"":0},""fromTenure"":{""days"":0,""years"":0,""months"":0},""interestRate"":38}]}]",INR,string,string,FEEINTERESTGOLDCARD,ACTIVE,172097,2019-01-01,2030-12-31,1,1970-01-01 00:00:00,1970-01-01 00:00:00,498bb6a2-2e9b-4a9f-afe1-7b7e36682e4c,1687935872000,1687773038882,
93,"[{""toAmount"":9999999999,""fromAmount"":0,""tenureTier"":[{""toTenure"":{""days"":0,""years"":200,""months"":0},""fromTenure"":{""days"":0,""years"":0,""months"":0},""interestRate"":36.0}]}]",INR,string,string,RATECODE223,ACTIVE,151613,2019-01-01,2030-12-31,1,1970-01-01 00:00:00,1970-01-01 00:00:00,49f62e2a-9a3c-4db0-9466-32f576ed822f,1687935872000,1687773038882,
670,"[{""toAmount"":9223372036854775807,""fromAmount"":0,""tenureTier"":[{""toTenure"":{""days"":0,""years"":100,""months"":0},""fromTenure"":{""days"":0,""years"":0,""months"":0},""interestRate"":7.5}]}]",INR,Retail Purchase Rate interest,Retail Purchase Rate Interest,IRTIN000001,ACTIVE,600309,2021-04-01,2030-03-31,24,2023-06-10 17:52:17.454000,2023-06-10 17:52:17.454000,4ba155bf-80ca-4267-a7bb-e8cb62540b23,1687935872000,1687773038882,
243,"[{""toAmount"":100000,""fromAmount"":0,""tenureTier"":[{""toTenure"":{""days"":0,""years"":200,""months"":0},""fromTenure"":{""days"":0,""years"":0,""months"":0},""interestRate"":45.0}]},{""toAmount"":900000,""fromAmount"":100001,""tenureTier"":[{""toTenure"":{""days"":0,""years"":200,""months"":0},""fromTenure"":{""days"":0,""years"":0,""months"":0},""interestRate"":40.0}]}]",INR,CASH_GEN_COUP1 description,ECOM_GEN_COUP1,ECOM1663704327698,ACTIVE,140793,2010-01-01,2031-12-01,1,2022-09-20 20:05:29.874000,2022-09-20 20:05:29.874000,4c26b6c5-0e44-4b22-8fcb-1160b3030998,1687935872000,1687773038882,
145,"[{""toAmount"":9999999999,""fromAmount"":0,""tenureTier"":[{""toTenure"":{""days"":0,""years"":0,""months"":200},""fromTenure"":{""days"":0,""years"":0,""months"":0},""interestRate"":38.0}]}]",INR,TempInteresECOMINTERESTSILVERCARDtRatesGold description,ECOMINTERESTSILVERCARD100,ECOMINTERESTSILVERCARD100,ACTIVE,140793,2020-01-01,2030-01-01,1,2022-05-26 05:49:38.728000,2022-05-26 05:49:38.728000,4d028761-ecd8-4adb-98eb-78f496f49177,1687935872000,1687773038882,
28,"[{""toAmount"":9999999,""fromAmount"":0,""tenureTier"":[{""toTenure"":{""days"":0,""years"":253,""months"":0},""fromTenure"":{""days"":0,""years"":0,""months"":0},""interestRate"":35}]}]",INR,Test,string,LK_ECOMINTERESTSILVERCARD,ACTIVE,172097,2019-02-28,2030-12-31,3,1970-01-01 00:00:00,1970-01-01 00:00:00,4dff21ba-f452-4d11-8697-c57a16895f36,1687935872000,1687773038882,
22,"[{""toAmount"":9999999999,""fromAmount"":0,""tenureTier"":[{""toTenure"":{""days"":0,""years"":200,""months"":0},""fromTenure"":{""days"":0,""years"":0,""months"":0},""interestRate"":36}]}]",INR,string,string,LL_ECOMINTERESTSILVERCARD,ACTIVE,172097,2019-01-01,2030-12-31,1,1970-01-01 00:00:00,1970-01-01 00:00:00,4e7a7d94-fdae-433a-a485-6a3fbe58855d,1687935872000,1687773038882,
721,"[{""toAmount"":9223372036854775807,""fromAmount"":0,""tenureTier"":[{""toTenure"":{""days"":0,""years"":100,""months"":0},""fromTenure"":{""days"":0,""years"":0,""months"":0},""interestRate"":6.0}]}]",INR,SCRA Rate interest,SCRA Rate Interest,IRTIN000001,ACTIVE,600309,2021-04-01,2030-03-31,45,2023-06-10 17:52:17.454000,2023-06-10 17:52:17.454000,5173227d-9f29-460f-a4d4-9e9312f6d173,1687935872000,1687773038882,
46,"[{""toAmount"":999999999,""fromAmount"":1000,""tenureTier"":[{""toTenure"":{""days"":0,""years"":200,""months"":0},""fromTenure"":{""days"":0,""years"":0,""months"":0},""interestRate"":36}]}]",INR,string,string,TESTRATECARD01,ACTIVE,172097,2021-07-02,2021-07-02,4,1970-01-01 00:00:00,1970-01-01 00:00:00,52c07568-3fad-4615-b126-a1278c987ce8,1687935872000,1687773038882,
91,"[{""toAmount"":9999999999,""fromAmount"":0,""tenureTier"":[{""toTenure"":{""days"":0,""years"":200,""months"":0},""fromTenure"":{""days"":0,""years"":0,""months"":0},""interestRate"":36.0}]}]",INR,string,string,RATECODE2,ACTIVE,140793,2019-01-01,2030-12-31,1,1970-01-01 00:00:00,1970-01-01 00:00:00,539d8a4a-293a-4eca-84f1-a2e18d451716,1687935872000,1687773038882,
349,"[{""toAmount"":9999999999,""fromAmount"":0,""tenureTier"":[{""toTenure"":{""days"":0,""years"":0,""months"":200},""fromTenure"":{""days"":0,""years"":0,""months"":0},""interestRate"":38.0}]}]",INR,ECOMRATES description,ECOMRATES,ECOM_RATE_001,ACTIVE,140793,2000-01-01,2100-01-01,3,2022-09-04 06:55:05.316000,2022-09-04 06:55:05.316000,59497732-a5ee-488c-b0be-511a59d0199f,1687935872000,1687773038882,
286,"[{""toAmount"":100000,""fromAmount"":0,""tenureTier"":[{""toTenure"":{""days"":0,""years"":200,""months"":0},""fromTenure"":{""days"":0,""years"":0,""months"":0},""interestRate"":45.0}]},{""toAmount"":900000,""fromAmount"":100001,""tenureTier"":[{""toTenure"":{""days"":0,""years"":200,""months"":0},""fromTenure"":{""days"":0,""years"":0,""months"":0},""interestRate"":40.0}]}]",INR,CASH_GEN_COUP1 description,CASH_GEN_COUP1,CASH1663911484494,ACTIVE,140793,2010-01-01,2031-12-01,1,2022-09-23 05:38:07.777000,2022-09-23 05:38:07.777000,641f44d2-3097-4e38-ba1d-b4135dfdebaa,1687935872000,1687773038882,
