id,policy_version_id,action,transaction_category,aggregation_expression_id,day_limit,week_limit,month_limit,quarter_limit,year_limit,error_code,ifi,aggregation_expression_code,cycle_id,max_limit,entity_type,entity_value,_load_ts_ms,cdc_source_ts_ms,cdc_op
952286,6515046959998234049,DEBIT,DOMESTIC_POS_887a3275-f548-4bf5-a795-dc4deb2e9728_PC_CARD_SPENDLIMITS,45642,,,,,,DOMESTIC_POS_QUARTERLY,600309,10,,1000,cycleCode,CALENDAR_YEAR_QUARTERLY_1441665598567441191,1698543361000,1698543103809,
952287,6515046959998234049,DEBIT,INTERNATIONAL_ECOM_887a3275-f548-4bf5-a795-dc4deb2e9728_PC_CARD_SPENDLIMITS,45642,,,,,,INTERNATIONAL_ECOM_QUARTERLY,600309,10,,1000,cycleCode,CALENDAR_YEAR_QUARTERLY_1441665598567441191,1698543361000,1698543103809,
952288,6515046959998234049,DEBIT,DOMESTIC_ECOM_887a3275-f548-4bf5-a795-dc4deb2e9728_PC_CARD_SPENDLIMITS,45642,,,,,,DOMESTIC_ECOM_QUARTERLY,600309,10,,1000,cycleCode,CALENDAR_YEAR_QUARTERLY_1441665598567441191,1698543361000,1698543103809,
952296,3517599168982839987,DEBIT,DOMESTIC_POS_887a3275-f548-4bf5-a795-dc4deb2e9728_PC_CARD_SPENDLIMITS,45642,,,,,,DOMESTIC_POS_QUARTERLY,600309,10,,1000,cycleCode,CALENDAR_YEAR_QUARTERLY_1441665598567441191,1698543521000,1698543129811,
952298,3517599168982839987,DEBIT,DOMESTIC_ECOM_887a3275-f548-4bf5-a795-dc4deb2e9728_PC_CARD_SPENDLIMITS,45642,,,,,,DOMESTIC_ECOM_QUARTERLY,600309,10,,1000,cycleCode,CALENDAR_YEAR_QUARTERLY_1441665598567441191,1698543521000,1698543129811,
952305,3032474224625767397,DEBIT,DOMESTIC_CONTACTLESS_887a3275-f548-4bf5-a795-dc4deb2e9728_PC_CARD_SPENDLIMITS,45642,,,,,,DOMESTIC_CONTACTLESS_QUARTERLY,600309,10,,1000,cycleCode,CALENDAR_YEAR_QUARTERLY_1441665598567441191,1698543521000,1698543153609,
952320,5809013987194550097,DEBIT,DOMESTIC_CONTACTLESS_887a3275-f548-4bf5-a795-dc4deb2e9728_PC_CARD_SPENDLIMITS,45642,,,,,,DOMESTIC_CONTACTLESS_QUARTERLY,600309,10,,1000,cycleCode,CALENDAR_YEAR_QUARTERLY_1441665598567441191,1698543521000,1698543179086,
952336,1769125256133324085,DEBIT,DOMESTIC_POS_887a3275-f548-4bf5-a795-dc4deb2e9728_PC_CARD_SPENDLIMITS,45642,,,,,,DOMESTIC_POS_QUARTERLY,600309,10,,1000,cycleCode,CALENDAR_YEAR_QUARTERLY_1441665598567441191,1698543521000,1698543210326,
952459,6548787329586551015,DEBIT,DOMESTIC_ATM_887a3275-f548-4bf5-a795-dc4deb2e9728_PC_CARD_SPENDLIMITS,45642,,,,,,DOMESTIC_ATM_QUARTERLY,600309,10,,1000,cycleCode,CALENDAR_YEAR_QUARTERLY_1441665598567441191,1698543701000,1698543414257,
952455,6548787329586551015,DEBIT,DOMESTIC_CONTACTLESS_887a3275-f548-4bf5-a795-dc4deb2e9728_PC_CARD_SPENDLIMITS,45642,,,,,,DOMESTIC_CONTACTLESS_QUARTERLY,600309,10,,1000,cycleCode,CALENDAR_YEAR_QUARTERLY_1441665598567441191,1698543701000,1698543414257,
952335,1769125256133324085,DEBIT,DOMESTIC_CONTACTLESS_887a3275-f548-4bf5-a795-dc4deb2e9728_PC_CARD_SPENDLIMITS,45642,,,,,,DOMESTIC_CONTACTLESS_QUARTERLY,600309,10,,1000,cycleCode,CALENDAR_YEAR_QUARTERLY_1441665598567441191,1698543701000,1698543210326,
952338,1769125256133324085,DEBIT,DOMESTIC_ECOM_887a3275-f548-4bf5-a795-dc4deb2e9728_PC_CARD_SPENDLIMITS,45642,,,,,,DOMESTIC_ECOM_QUARTERLY,600309,10,,1000,cycleCode,CALENDAR_YEAR_QUARTERLY_1441665598567441191,1698543701000,1698543210326,
952501,1704724102534982644,DEBIT,DOMESTIC_POS_887a3275-f548-4bf5-a795-dc4deb2e9728_PC_CARD_SPENDLIMITS,45642,,,,,,DOMESTIC_POS_QUARTERLY,600309,10,,1000,cycleCode,CALENDAR_YEAR_QUARTERLY_1441665598567441191,1698543701000,1698543457521,
952340,650416867641413474,DEBIT,DOMESTIC_CONTACTLESS_887a3275-f548-4bf5-a795-dc4deb2e9728_PC_CARD_SPENDLIMITS,45642,,,,,,DOMESTIC_CONTACTLESS_QUARTERLY,600309,10,,1000,cycleCode,CALENDAR_YEAR_QUARTERLY_1441665598567441191,1698543701000,1698543250781,
952508,1475636571520366219,DEBIT,DOMESTIC_ECOM_887a3275-f548-4bf5-a795-dc4deb2e9728_PC_CARD_SPENDLIMITS,45642,,,,,,DOMESTIC_ECOM_QUARTERLY,600309,10,,1000,cycleCode,CALENDAR_YEAR_QUARTERLY_1441665598567441191,1698543701000,1698543500647,
952519,4862476011523306236,DEBIT,DOMESTIC_ATM_887a3275-f548-4bf5-a795-dc4deb2e9728_PC_CARD_SPENDLIMITS,45642,,,,,,DOMESTIC_ATM_QUARTERLY,600309,10,,1000,cycleCode,CALENDAR_YEAR_QUARTERLY_1441665598567441191,1698543919000,1698543607273,
952522,1366930664976881734,DEBIT,INTERNATIONAL_ECOM_887a3275-f548-4bf5-a795-dc4deb2e9728_PC_CARD_SPENDLIMITS,45642,,,,,,INTERNATIONAL_ECOM_QUARTERLY,600309,10,,1000,cycleCode,CALENDAR_YEAR_QUARTERLY_1441665598567441191,1698544019000,1698543746586,
952528,8261226717968432686,DEBIT,DOMESTIC_ECOM_887a3275-f548-4bf5-a795-dc4deb2e9728_PC_CARD_SPENDLIMITS,45642,,,,,,DOMESTIC_ECOM_QUARTERLY,600309,10,,1000,cycleCode,CALENDAR_YEAR_QUARTERLY_1441665598567441191,1698544171000,1698543829788,
952526,8261226717968432686,DEBIT,DOMESTIC_POS_887a3275-f548-4bf5-a795-dc4deb2e9728_PC_CARD_SPENDLIMITS,45642,,,,,,DOMESTIC_POS_QUARTERLY,600309,10,,1000,cycleCode,CALENDAR_YEAR_QUARTERLY_1441665598567441191,1698544171000,1698543829788,
952753,8901969861807220949,DEBIT,DOMESTIC_ECOM_887a3275-f548-4bf5-a795-dc4deb2e9728_PC_CARD_SPENDLIMITS,45642,,,,,,DOMESTIC_ECOM_QUARTERLY,600309,10,,1000,cycleCode,CALENDAR_YEAR_QUARTERLY_1441665598567441191,1698628658000,1698628327045,
952758,1538116011472852532,DEBIT,DOMESTIC_ECOM_887a3275-f548-4bf5-a795-dc4deb2e9728_PC_CARD_SPENDLIMITS,45642,,,,,,DOMESTIC_ECOM_QUARTERLY,600309,10,,1000,cycleCode,CALENDAR_YEAR_QUARTERLY_1441665598567441191,1698628658000,1698628357467,
952750,8901969861807220949,DEBIT,DOMESTIC_CONTACTLESS_887a3275-f548-4bf5-a795-dc4deb2e9728_PC_CARD_SPENDLIMITS,45642,,,,,,DOMESTIC_CONTACTLESS_QUARTERLY,600309,10,,1000,cycleCode,CALENDAR_YEAR_QUARTERLY_1441665598567441191,1698628658000,1698628327045,
952794,3862469982071852852,DEBIT,DOMESTIC_ATM_887a3275-f548-4bf5-a795-dc4deb2e9728_PC_CARD_SPENDLIMITS,45642,,,,,,DOMESTIC_ATM_QUARTERLY,600309,10,,1000,cycleCode,CALENDAR_YEAR_QUARTERLY_1441665598567441191,1698628658000,1698628386917,
952742,5677567499355833616,DEBIT,INTERNATIONAL_ECOM_887a3275-f548-4bf5-a795-dc4deb2e9728_PC_CARD_SPENDLIMITS,45642,,,,,,INTERNATIONAL_ECOM_QUARTERLY,600309,10,,1000,cycleCode,CALENDAR_YEAR_QUARTERLY_1441665598567441191,1698628658000,1698628297286,
952748,8186867774370870931,DEBIT,DOMESTIC_ECOM_887a3275-f548-4bf5-a795-dc4deb2e9728_PC_CARD_SPENDLIMITS,45642,,,,,,DOMESTIC_ECOM_QUARTERLY,600309,10,,1000,cycleCode,CALENDAR_YEAR_QUARTERLY_1441665598567441191,1698628658000,1698628312773,
952727,8288449179631407987,DEBIT,INTERNATIONAL_ECOM_887a3275-f548-4bf5-a795-dc4deb2e9728_PC_CARD_SPENDLIMITS,45642,,,,,,INTERNATIONAL_ECOM_QUARTERLY,600309,10,,1000,cycleCode,CALENDAR_YEAR_QUARTERLY_1441665598567441191,1698628658000,1698628250906,
952730,8185242460695328309,DEBIT,DOMESTIC_CONTACTLESS_887a3275-f548-4bf5-a795-dc4deb2e9728_PC_CARD_SPENDLIMITS,45642,,,,,,DOMESTIC_CONTACTLESS_QUARTERLY,600309,10,,1000,cycleCode,CALENDAR_YEAR_QUARTERLY_1441665598567441191,1698628658000,1698628263859,
952733,8185242460695328309,DEBIT,DOMESTIC_ECOM_887a3275-f548-4bf5-a795-dc4deb2e9728_PC_CARD_SPENDLIMITS,45642,,,,,,DOMESTIC_ECOM_QUARTERLY,600309,10,,1000,cycleCode,CALENDAR_YEAR_QUARTERLY_1441665598567441191,1698628658000,1698628263859,
952739,8414648936953489145,DEBIT,DOMESTIC_ATM_887a3275-f548-4bf5-a795-dc4deb2e9728_PC_CARD_SPENDLIMITS,45642,,,,,,DOMESTIC_ATM_QUARTERLY,600309,10,,1000,cycleCode,CALENDAR_YEAR_QUARTERLY_1441665598567441191,1698628658000,1698628281134,
953015,5834511797731475368,DEBIT,DOMESTIC_CONTACTLESS_887a3275-f548-4bf5-a795-dc4deb2e9728_PC_CARD_SPENDLIMITS,45642,,,,,,DOMESTIC_CONTACTLESS_QUARTERLY,600309,10,,1000,cycleCode,CALENDAR_YEAR_QUARTERLY_1441665598567441191,1698628914000,1698628615217,
952933,8984455041794785854,DEBIT,DOMESTIC_ECOM_887a3275-f548-4bf5-a795-dc4deb2e9728_PC_CARD_SPENDLIMITS,45642,,,,,,DOMESTIC_ECOM_QUARTERLY,600309,10,,1000,cycleCode,CALENDAR_YEAR_QUARTERLY_1441665598567441191,1698628914000,1698628519798,
953040,527655012292427097,DEBIT,DOMESTIC_CONTACTLESS_887a3275-f548-4bf5-a795-dc4deb2e9728_PC_CARD_SPENDLIMITS,45642,,,,,,DOMESTIC_CONTACTLESS_QUARTERLY,600309,10,,1000,cycleCode,CALENDAR_YEAR_QUARTERLY_1441665598567441191,1698628914000,1698628675084,
952926,8812067861436980560,DEBIT,DOMESTIC_POS_887a3275-f548-4bf5-a795-dc4deb2e9728_PC_CARD_SPENDLIMITS,45642,,,,,,DOMESTIC_POS_QUARTERLY,600309,10,,1000,cycleCode,CALENDAR_YEAR_QUARTERLY_1441665598567441191,1698628914000,1698628495453,
952944,1355567164264017156,DEBIT,DOMESTIC_ATM_887a3275-f548-4bf5-a795-dc4deb2e9728_PC_CARD_SPENDLIMITS,45642,,,,,,DOMESTIC_ATM_QUARTERLY,600309,10,,1000,cycleCode,CALENDAR_YEAR_QUARTERLY_1441665598567441191,1698628914000,1698628576406,
952925,8812067861436980560,DEBIT,DOMESTIC_CONTACTLESS_887a3275-f548-4bf5-a795-dc4deb2e9728_PC_CARD_SPENDLIMITS,45642,,,,,,DOMESTIC_CONTACTLESS_QUARTERLY,600309,10,,1000,cycleCode,CALENDAR_YEAR_QUARTERLY_1441665598567441191,1698628914000,1698628495453,
953019,5834511797731475368,DEBIT,DOMESTIC_ATM_887a3275-f548-4bf5-a795-dc4deb2e9728_PC_CARD_SPENDLIMITS,45642,,,,,,DOMESTIC_ATM_QUARTERLY,600309,10,,1000,cycleCode,CALENDAR_YEAR_QUARTERLY_1441665598567441191,1698628914000,1698628615217,
952934,8984455041794785854,DEBIT,DOMESTIC_ATM_887a3275-f548-4bf5-a795-dc4deb2e9728_PC_CARD_SPENDLIMITS,45642,,,,,,DOMESTIC_ATM_QUARTERLY,600309,10,,1000,cycleCode,CALENDAR_YEAR_QUARTERLY_1441665598567441191,1698628914000,1698628519798,
953131,137275083290273358,DEBIT,DOMESTIC_POS_887a3275-f548-4bf5-a795-dc4deb2e9728_PC_CARD_SPENDLIMITS,45642,,,,,,DOMESTIC_POS_QUARTERLY,600309,10,,1000,cycleCode,CALENDAR_YEAR_QUARTERLY_1441665598567441191,1698629166000,1698628766484,
953132,137275083290273358,DEBIT,INTERNATIONAL_ECOM_887a3275-f548-4bf5-a795-dc4deb2e9728_PC_CARD_SPENDLIMITS,45642,,,,,,INTERNATIONAL_ECOM_QUARTERLY,600309,10,,1000,cycleCode,CALENDAR_YEAR_QUARTERLY_1441665598567441191,1698629166000,1698628766484,
953208,6557001068138423441,DEBIT,DOMESTIC_ECOM_887a3275-f548-4bf5-a795-dc4deb2e9728_PC_CARD_SPENDLIMITS,45642,,,,,,DOMESTIC_ECOM_QUARTERLY,600309,10,,1000,cycleCode,CALENDAR_YEAR_QUARTERLY_1441665598567441191,1698629166000,1698628946480,
953191,5912828129855826009,DEBIT,DOMESTIC_POS_887a3275-f548-4bf5-a795-dc4deb2e9728_PC_CARD_SPENDLIMITS,45642,,,,,,DOMESTIC_POS_QUARTERLY,600309,10,,1000,cycleCode,CALENDAR_YEAR_QUARTERLY_1441665598567441191,1698629166000,1698628910456,
953143,9082776089043713615,DEBIT,DOMESTIC_ECOM_887a3275-f548-4bf5-a795-dc4deb2e9728_PC_CARD_SPENDLIMITS,45642,,,,,,DOMESTIC_ECOM_QUARTERLY,600309,10,,1000,cycleCode,CALENDAR_YEAR_QUARTERLY_1441665598567441191,1698629166000,1698628806446,
953157,5811433454543217589,DEBIT,INTERNATIONAL_ECOM_887a3275-f548-4bf5-a795-dc4deb2e9728_PC_CARD_SPENDLIMITS,45642,,,,,,INTERNATIONAL_ECOM_QUARTERLY,600309,10,,1000,cycleCode,CALENDAR_YEAR_QUARTERLY_1441665598567441191,1698629166000,1698628831859,
953178,5594992210911626961,DEBIT,DOMESTIC_ECOM_887a3275-f548-4bf5-a795-dc4deb2e9728_PC_CARD_SPENDLIMITS,45642,,,,,,DOMESTIC_ECOM_QUARTERLY,600309,10,,1000,cycleCode,CALENDAR_YEAR_QUARTERLY_1441665598567441191,1698629166000,1698628855965,
953220,424043751391537829,DEBIT,DOMESTIC_CONTACTLESS_887a3275-f548-4bf5-a795-dc4deb2e9728_PC_CARD_SPENDLIMITS,45642,,,,,,DOMESTIC_CONTACTLESS_QUARTERLY,600309,10,,1000,cycleCode,CALENDAR_YEAR_QUARTERLY_1441665598567441191,1698629166000,1698628988651,
953223,424043751391537829,DEBIT,DOMESTIC_ECOM_887a3275-f548-4bf5-a795-dc4deb2e9728_PC_CARD_SPENDLIMITS,45642,,,,,,DOMESTIC_ECOM_QUARTERLY,600309,10,,1000,cycleCode,CALENDAR_YEAR_QUARTERLY_1441665598567441191,1698629166000,1698628988651,
953181,8351209558879586937,DEBIT,DOMESTIC_POS_887a3275-f548-4bf5-a795-dc4deb2e9728_PC_CARD_SPENDLIMITS,45642,,,,,,DOMESTIC_POS_QUARTERLY,600309,10,,1000,cycleCode,CALENDAR_YEAR_QUARTERLY_1441665598567441191,1698629166000,1698628883973,
953182,8351209558879586937,DEBIT,INTERNATIONAL_ECOM_887a3275-f548-4bf5-a795-dc4deb2e9728_PC_CARD_SPENDLIMITS,45642,,,,,,INTERNATIONAL_ECOM_QUARTERLY,600309,10,,1000,cycleCode,CALENDAR_YEAR_QUARTERLY_1441665598567441191,1698629166000,1698628883973,
953305,4961035225863922125,DEBIT,DOMESTIC_CONTACTLESS_887a3275-f548-4bf5-a795-dc4deb2e9728_PC_CARD_SPENDLIMITS,45642,,,,,,DOMESTIC_CONTACTLESS_QUARTERLY,600309,10,,1000,cycleCode,CALENDAR_YEAR_QUARTERLY_1441665598567441191,1698629447000,1698629132013,
953313,2668588053528074104,DEBIT,DOMESTIC_ECOM_887a3275-f548-4bf5-a795-dc4deb2e9728_PC_CARD_SPENDLIMITS,45642,,,,,,DOMESTIC_ECOM_QUARTERLY,600309,10,,1000,cycleCode,CALENDAR_YEAR_QUARTERLY_1441665598567441191,1698629447000,1698629155882,
953314,2668588053528074104,DEBIT,DOMESTIC_ATM_887a3275-f548-4bf5-a795-dc4deb2e9728_PC_CARD_SPENDLIMITS,45642,,,,,,DOMESTIC_ATM_QUARTERLY,600309,10,,1000,cycleCode,CALENDAR_YEAR_QUARTERLY_1441665598567441191,1698629447000,1698629155882,
953346,8714476511288888313,DEBIT,DOMESTIC_POS_887a3275-f548-4bf5-a795-dc4deb2e9728_PC_CARD_SPENDLIMITS,45642,,,,,,DOMESTIC_POS_QUARTERLY,600309,10,,1000,cycleCode,CALENDAR_YEAR_QUARTERLY_1441665598567441191,1698629447000,1698629181486,
953348,8714476511288888313,DEBIT,DOMESTIC_ECOM_887a3275-f548-4bf5-a795-dc4deb2e9728_PC_CARD_SPENDLIMITS,45642,,,,,,DOMESTIC_ECOM_QUARTERLY,600309,10,,1000,cycleCode,CALENDAR_YEAR_QUARTERLY_1441665598567441191,1698629447000,1698629181486,
953349,8714476511288888313,DEBIT,DOMESTIC_ATM_887a3275-f548-4bf5-a795-dc4deb2e9728_PC_CARD_SPENDLIMITS,45642,,,,,,DOMESTIC_ATM_QUARTERLY,600309,10,,1000,cycleCode,CALENDAR_YEAR_QUARTERLY_1441665598567441191,1698629447000,1698629181486,
953393,1932699829030148133,DEBIT,DOMESTIC_ECOM_887a3275-f548-4bf5-a795-dc4deb2e9728_PC_CARD_SPENDLIMITS,45642,,,,,,DOMESTIC_ECOM_QUARTERLY,600309,10,,1000,cycleCode,CALENDAR_YEAR_QUARTERLY_1441665598567441191,1698629447000,1698629206556,
953390,1932699829030148133,DEBIT,DOMESTIC_CONTACTLESS_887a3275-f548-4bf5-a795-dc4deb2e9728_PC_CARD_SPENDLIMITS,45642,,,,,,DOMESTIC_CONTACTLESS_QUARTERLY,600309,10,,1000,cycleCode,CALENDAR_YEAR_QUARTERLY_1441665598567441191,1698629447000,1698629206556,
953395,7903629916519010391,DEBIT,DOMESTIC_CONTACTLESS_887a3275-f548-4bf5-a795-dc4deb2e9728_PC_CARD_SPENDLIMITS,45642,,,,,,DOMESTIC_CONTACTLESS_QUARTERLY,600309,10,,1000,cycleCode,CALENDAR_YEAR_QUARTERLY_1441665598567441191,1698629656000,1698629240729,
953399,7903629916519010391,DEBIT,DOMESTIC_ATM_887a3275-f548-4bf5-a795-dc4deb2e9728_PC_CARD_SPENDLIMITS,45642,,,,,,DOMESTIC_ATM_QUARTERLY,600309,10,,1000,cycleCode,CALENDAR_YEAR_QUARTERLY_1441665598567441191,1698629656000,1698629240729,
953486,6767517779212563907,DEBIT,DOMESTIC_POS_887a3275-f548-4bf5-a795-dc4deb2e9728_PC_CARD_SPENDLIMITS,45642,,,,,,DOMESTIC_POS_QUARTERLY,600309,10,,1000,cycleCode,CALENDAR_YEAR_QUARTERLY_1441665598567441191,1698629817000,1698629505559,
953494,2356882047515525857,DEBIT,DOMESTIC_ATM_887a3275-f548-4bf5-a795-dc4deb2e9728_PC_CARD_SPENDLIMITS,45642,,,,,,DOMESTIC_ATM_QUARTERLY,600309,10,,1000,cycleCode,CALENDAR_YEAR_QUARTERLY_1441665598567441191,1698629817000,1698629559194,
953493,2356882047515525857,DEBIT,DOMESTIC_ECOM_887a3275-f548-4bf5-a795-dc4deb2e9728_PC_CARD_SPENDLIMITS,45642,,,,,,DOMESTIC_ECOM_QUARTERLY,600309,10,,1000,cycleCode,CALENDAR_YEAR_QUARTERLY_1441665598567441191,1698629817000,1698629559194,
953479,8730400141905463542,DEBIT,DOMESTIC_ATM_887a3275-f548-4bf5-a795-dc4deb2e9728_PC_CARD_SPENDLIMITS,45642,,,,,,DOMESTIC_ATM_QUARTERLY,600309,10,,1000,cycleCode,CALENDAR_YEAR_QUARTERLY_1441665598567441191,1698629817000,1698629402786,
953496,3052348852054757549,DEBIT,DOMESTIC_POS_887a3275-f548-4bf5-a795-dc4deb2e9728_PC_CARD_SPENDLIMITS,45642,,,,,,DOMESTIC_POS_QUARTERLY,600309,10,,1000,cycleCode,CALENDAR_YEAR_QUARTERLY_1441665598567441191,1698630003000,1698629631396,
953497,3052348852054757549,DEBIT,INTERNATIONAL_ECOM_887a3275-f548-4bf5-a795-dc4deb2e9728_PC_CARD_SPENDLIMITS,45642,,,,,,INTERNATIONAL_ECOM_QUARTERLY,600309,10,,1000,cycleCode,CALENDAR_YEAR_QUARTERLY_1441665598567441191,1698630003000,1698629631396,
953503,5935575144005528130,DEBIT,DOMESTIC_ECOM_887a3275-f548-4bf5-a795-dc4deb2e9728_PC_CARD_SPENDLIMITS,45642,,,,,,DOMESTIC_ECOM_QUARTERLY,600309,10,,1000,cycleCode,CALENDAR_YEAR_QUARTERLY_1441665598567441191,1698630003000,1698629687561,
953510,8065162861247304717,DEBIT,DOMESTIC_CONTACTLESS_887a3275-f548-4bf5-a795-dc4deb2e9728_PC_CARD_SPENDLIMITS,45642,,,,,,DOMESTIC_CONTACTLESS_QUARTERLY,600309,10,,1000,cycleCode,CALENDAR_YEAR_QUARTERLY_1441665598567441191,1698630191000,1698629793180,
953507,1342558684286614051,DEBIT,INTERNATIONAL_ECOM_887a3275-f548-4bf5-a795-dc4deb2e9728_PC_CARD_SPENDLIMITS,45642,,,,,,INTERNATIONAL_ECOM_QUARTERLY,600309,10,,1000,cycleCode,CALENDAR_YEAR_QUARTERLY_1441665598567441191,1698630191000,1698629736895,
953639,1245037670324886081,DEBIT,DOMESTIC_ATM_887a3275-f548-4bf5-a795-dc4deb2e9728_PC_CARD_SPENDLIMITS,45642,,,,,,DOMESTIC_ATM_QUARTERLY,600309,10,,1000,cycleCode,CALENDAR_YEAR_QUARTERLY_1441665598567441191,1698714958000,1698714617292,
953652,150378620059402849,DEBIT,INTERNATIONAL_ECOM_887a3275-f548-4bf5-a795-dc4deb2e9728_PC_CARD_SPENDLIMITS,45642,,,,,,INTERNATIONAL_ECOM_QUARTERLY,600309,10,,1000,cycleCode,CALENDAR_YEAR_QUARTERLY_1441665598567441191,1698714958000,1698714657902,
953730,8808133725406287471,DEBIT,DOMESTIC_CONTACTLESS_887a3275-f548-4bf5-a795-dc4deb2e9728_PC_CARD_SPENDLIMITS,45642,,,,,,DOMESTIC_CONTACTLESS_QUARTERLY,600309,10,,1000,cycleCode,CALENDAR_YEAR_QUARTERLY_1441665598567441191,1698715217000,1698714858778,
953703,1814800714745273312,DEBIT,DOMESTIC_ECOM_887a3275-f548-4bf5-a795-dc4deb2e9728_PC_CARD_SPENDLIMITS,45642,,,,,,DOMESTIC_ECOM_QUARTERLY,600309,10,,1000,cycleCode,CALENDAR_YEAR_QUARTERLY_1441665598567441191,1698715217000,1698714794530,
953719,1491604303199937629,DEBIT,DOMESTIC_ATM_887a3275-f548-4bf5-a795-dc4deb2e9728_PC_CARD_SPENDLIMITS,45642,,,,,,DOMESTIC_ATM_QUARTERLY,600309,10,,1000,cycleCode,CALENDAR_YEAR_QUARTERLY_1441665598567441191,1698715217000,1698714820729,
953838,4677678248081231958,DEBIT,DOMESTIC_ECOM_887a3275-f548-4bf5-a795-dc4deb2e9728_PC_CARD_SPENDLIMITS,45642,,,,,,DOMESTIC_ECOM_QUARTERLY,600309,10,,1000,cycleCode,CALENDAR_YEAR_QUARTERLY_1441665598567441191,1698715217000,1698714947213,
953682,6141002259159019577,DEBIT,INTERNATIONAL_ECOM_887a3275-f548-4bf5-a795-dc4deb2e9728_PC_CARD_SPENDLIMITS,45642,,,,,,INTERNATIONAL_ECOM_QUARTERLY,600309,10,,1000,cycleCode,CALENDAR_YEAR_QUARTERLY_1441665598567441191,1698715217000,1698714727259,
953715,1491604303199937629,DEBIT,DOMESTIC_CONTACTLESS_887a3275-f548-4bf5-a795-dc4deb2e9728_PC_CARD_SPENDLIMITS,45642,,,,,,DOMESTIC_CONTACTLESS_QUARTERLY,600309,10,,1000,cycleCode,CALENDAR_YEAR_QUARTERLY_1441665598567441191,1698715217000,1698714820729,
953717,1491604303199937629,DEBIT,INTERNATIONAL_ECOM_887a3275-f548-4bf5-a795-dc4deb2e9728_PC_CARD_SPENDLIMITS,45642,,,,,,INTERNATIONAL_ECOM_QUARTERLY,600309,10,,1000,cycleCode,CALENDAR_YEAR_QUARTERLY_1441665598567441191,1698715217000,1698714820729,
954007,5842052301849092934,DEBIT,INTERNATIONAL_ECOM_887a3275-f548-4bf5-a795-dc4deb2e9728_PC_CARD_SPENDLIMITS,45642,,,,,,INTERNATIONAL_ECOM_QUARTERLY,600309,10,,1000,cycleCode,CALENDAR_YEAR_QUARTERLY_1441665598567441191,1698715538000,1698715252300,
954009,5842052301849092934,DEBIT,DOMESTIC_ATM_887a3275-f548-4bf5-a795-dc4deb2e9728_PC_CARD_SPENDLIMITS,45642,,,,,,DOMESTIC_ATM_QUARTERLY,600309,10,,1000,cycleCode,CALENDAR_YEAR_QUARTERLY_1441665598567441191,1698715538000,1698715252300,
953904,4278186176485632868,DEBIT,DOMESTIC_ATM_887a3275-f548-4bf5-a795-dc4deb2e9728_PC_CARD_SPENDLIMITS,45642,,,,,,DOMESTIC_ATM_QUARTERLY,600309,10,,1000,cycleCode,CALENDAR_YEAR_QUARTERLY_1441665598567441191,1698715538000,1698715183590,
953886,4635242662358444414,DEBIT,DOMESTIC_POS_887a3275-f548-4bf5-a795-dc4deb2e9728_PC_CARD_SPENDLIMITS,45642,,,,,,DOMESTIC_POS_QUARTERLY,600309,10,,1000,cycleCode,CALENDAR_YEAR_QUARTERLY_1441665598567441191,1698715538000,1698715151844,
953845,926947125297585641,DEBIT,DOMESTIC_CONTACTLESS_887a3275-f548-4bf5-a795-dc4deb2e9728_PC_CARD_SPENDLIMITS,45642,,,,,,DOMESTIC_CONTACTLESS_QUARTERLY,600309,10,,1000,cycleCode,CALENDAR_YEAR_QUARTERLY_1441665598567441191,1698715538000,1698715019136,
953846,926947125297585641,DEBIT,DOMESTIC_POS_887a3275-f548-4bf5-a795-dc4deb2e9728_PC_CARD_SPENDLIMITS,45642,,,,,,DOMESTIC_POS_QUARTERLY,600309,10,,1000,cycleCode,CALENDAR_YEAR_QUARTERLY_1441665598567441191,1698715538000,1698715019136,
953849,926947125297585641,DEBIT,DOMESTIC_ATM_887a3275-f548-4bf5-a795-dc4deb2e9728_PC_CARD_SPENDLIMITS,45642,,,,,,DOMESTIC_ATM_QUARTERLY,600309,10,,1000,cycleCode,CALENDAR_YEAR_QUARTERLY_1441665598567441191,1698715538000,1698715019136,
953870,7026546843604396985,DEBIT,DOMESTIC_CONTACTLESS_887a3275-f548-4bf5-a795-dc4deb2e9728_PC_CARD_SPENDLIMITS,45642,,,,,,DOMESTIC_CONTACTLESS_QUARTERLY,600309,10,,1000,cycleCode,CALENDAR_YEAR_QUARTERLY_1441665598567441191,1698715538000,1698715124019,
953887,4635242662358444414,DEBIT,INTERNATIONAL_ECOM_887a3275-f548-4bf5-a795-dc4deb2e9728_PC_CARD_SPENDLIMITS,45642,,,,,,INTERNATIONAL_ECOM_QUARTERLY,600309,10,,1000,cycleCode,CALENDAR_YEAR_QUARTERLY_1441665598567441191,1698715538000,1698715151844,
953889,4635242662358444414,DEBIT,DOMESTIC_ATM_887a3275-f548-4bf5-a795-dc4deb2e9728_PC_CARD_SPENDLIMITS,45642,,,,,,DOMESTIC_ATM_QUARTERLY,600309,10,,1000,cycleCode,CALENDAR_YEAR_QUARTERLY_1441665598567441191,1698715538000,1698715151844,
953843,2799564372269900183,DEBIT,DOMESTIC_ECOM_887a3275-f548-4bf5-a795-dc4deb2e9728_PC_CARD_SPENDLIMITS,45642,,,,,,DOMESTIC_ECOM_QUARTERLY,600309,10,,1000,cycleCode,CALENDAR_YEAR_QUARTERLY_1441665598567441191,1698715538000,1698714985277,
